Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;2.965;22;3.91;3.98;3.97;3.98
1;2.954;22;3.93;3.96;3.95;3.96
3;2.957;22;3.91;3.95;3.97;3.97
5;2.956;22;3.92;3.98;3.94;3.95
7;2.963;22;3.91;3.95;3.97;3.97
9;2.954;22;3.92;3.97;3.94;3.95
11;2.961;22;3.91;3.95;3.96;3.97
13;2.956;22;3.91;3.97;3.94;3.94
15;2.959;22;3.9;3.94;3.96;3.96
16;2.952;22;3.91;3.97;3.94;3.94
18;2.957;22;3.9;3.94;3.96;3.96
20;2.954;22;3.91;3.97;3.93;3.94
22;2.956;22;3.9;3.94;3.96;3.96
24;2.954;22;3.91;3.96;3.93;3.94
26;2.956;22;3.9;3.94;3.96;3.96
28;2.95;22;3.91;3.96;3.93;3.94
30;2.954;22;3.9;3.94;3.95;3.95
31;2.95;22;3.9;3.96;3.93;3.93
33;2.95;22;3.9;3.94;3.95;3.95
35;2.946;22;3.9;3.96;3.93;3.93
37;2.948;22;3.89;3.93;3.95;3.95
39;2.945;22;3.9;3.96;3.93;3.93
41;2.952;22;3.89;3.93;3.95;3.95
43;2.948;22;3.9;3.96;3.92;3.93
44;2.952;22;3.89;3.93;3.95;3.95
46;2.945;22.06;3.9;3.95;3.92;3.93
48;2.946;22.06;3.89;3.93;3.95;3.95
50;2.943;22.06;3.9;3.95;3.92;3.93
52;2.95;22.06;3.89;3.93;3.95;3.95
54;2.943;22.06;3.9;3.95;3.92;3.93
56;2.95;22.06;3.89;3.93;3.95;3.95
58;2.939;22.06;3.9;3.95;3.92;3.93
59;2.945;22.06;3.89;3.93;3.94;3.95
61;2.941;22.06;3.9;3.95;3.92;3.93
63;2.946;22.06;3.89;3.93;3.94;3.94
65;2.945;22.06;3.9;3.95;3.92;3.92
67;2.946;22.06;3.89;3.92;3.94;3.94
69;2.941;22.12;3.9;3.95;3.92;3.92
71;2.945;22.12;3.89;3.92;3.94;3.94
73;2.943;22.12;3.9;3.95;3.92;3.92
74;2.943;22.12;3.89;3.92;3.94;3.94
76;2.939;22.12;3.89;3.95;3.91;3.92
78;2.945;22.12;3.89;3.92;3.94;3.94
80;2.939;22.12;3.89;3.95;3.91;3.92
82;2.943;22.12;3.88;3.92;3.94;3.94
84;2.943;22.12;3.89;3.95;3.91;3.92
86;2.941;22.19;3.88;3.92;3.94;3.94
88;2.937;22.19;3.89;3.94;3.91;3.92
89;2.943;22.19;3.88;3.92;3.94;3.94
91;2.939;22.19;3.89;3.94;3.91;3.92
93;2.943;22.19;3.88;3.92;3.93;3.94
95;2.937;22.19;3.89;3.94;3.91;3.92
97;2.943;22.19;3.88;3.92;3.93;3.94
99;2.939;22.19;3.89;3.94;3.91;3.92
101;2.941;22.19;3.88;3.92;3.93;3.94
103;2.935;22.25;3.89;3.94;3.91;3.92
104;2.941;22.25;3.88;3.92;3.93;3.94
106;2.935;22.25;3.89;3.94;3.91;3.92
108;2.941;22.25;3.88;3.92;3.93;3.94
110;2.937;22.25;3.89;3.94;3.9;3.92
112;2.941;22.25;3.88;3.92;3.93;3.94
114;2.937;22.25;3.89;3.94;3.9;3.92
116;2.939;22.25;3.88;3.91;3.93;3.93
117;2.935;22.25;3.89;3.94;3.9;3.92
119;2.937;22.31;3.88;3.91;3.93;3.93
121;2.934;22.31;3.89;3.94;3.9;3.91
123;2.939;22.31;3.88;3.91;3.93;3.93
125;2.932;22.31;3.89;3.94;3.9;3.91
127;2.937;22.31;3.88;3.91;3.92;3.93
129;2.932;22.37;3.89;3.94;3.9;3.91
131;2.935;22.37;3.88;3.91;3.92;3.93
132;2.934;22.37;3.89;3.93;3.9;3.91
134;2.935;22.37;3.88;3.91;3.92;3.93
136;2.932;22.37;3.89;3.93;3.9;3.91
138;2.937;22.37;3.88;3.91;3.92;3.93
140;2.932;22.37;3.89;3.93;3.9;3.91
142;2.934;22.37;3.88;3.91;3.92;3.93
144;2.93;22.44;3.89;3.93;3.9;3.91
146;2.934;22.44;3.88;3.91;3.92;3.93
147;2.928;22.44;3.88;3.93;3.89;3.91
149;2.934;22.44;3.88;3.91;3.92;3.93
151;2.928;22.44;3.88;3.93;3.89;3.91
153;2.932;22.44;3.88;3.91;3.92;3.93
155;2.93;22.44;3.88;3.93;3.89;3.91
157;2.934;22.5;3.88;3.91;3.92;3.93
159;2.928;22.5;3.88;3.93;3.89;3.91
161;2.934;22.5;3.87;3.91;3.91;3.92
162;2.93;22.5;3.88;3.93;3.89;3.91
164;2.932;22.5;3.87;3.91;3.91;3.92
166;2.934;22.5;3.87;3.93;3.91;3.9
168;2.928;22.5;3.87;3.9;3.91;3.92
170;2.926;22.56;3.88;3.93;3.89;3.9
172;2.93;22.56;3.87;3.9;3.91;3.92
174;2.935;22.56;3.87;3.92;3.91;3.9
176;2.93;22.56;3.87;3.9;3.91;3.92
177;2.926;22.56;3.88;3.93;3.89;3.9
179;2.93;22.56;3.87;3.9;3.91;3.92
181;2.93;22.62;3.87;3.92;3.91;3.9
183;2.93;22.62;3.87;3.9;3.91;3.92
185;2.926;22.62;3.88;3.92;3.89;3.9
187;2.928;22.62;3.87;3.9;3.91;3.92
189;2.932;22.62;3.87;3.92;3.91;3.9
190;2.921;22.69;3.88;3.9;3.89;3.92
192;2.93;22.69;3.87;3.92;3.91;3.9
194;2.926;22.69;3.87;3.9;3.91;3.92
196;2.93;22.69;3.87;3.92;3.91;3.9
198;2.926;22.69;3.87;3.9;3.91;3.92
200;2.925;22.69;3.87;3.92;3.91;3.9
202;2.928;22.69;3.87;3.9;3.91;3.92
204;2.93;22.75;3.87;3.92;3.91;3.9
205;2.926;22.75;3.87;3.9;3.91;3.92
207;2.93;22.75;3.87;3.92;3.91;3.9
209;2.928;22.75;3.87;3.9;3.91;3.91
211;2.921;22.75;3.88;3.92;3.88;3.9
213;2.926;22.75;3.87;3.9;3.91;3.91
215;2.926;22.75;3.87;3.92;3.9;3.9
217;2.921;22.81;3.87;3.9;3.9;3.91
219;2.923;22.81;3.87;3.92;3.9;3.89
220;2.925;22.81;3.87;3.89;3.9;3.91
222;2.926;22.81;3.87;3.92;3.9;3.89
224;2.925;22.81;3.87;3.89;3.9;3.91
226;2.925;22.81;3.87;3.92;3.9;3.89
228;2.921;22.87;3.87;3.89;3.9;3.91
230;2.925;22.87;3.87;3.91;3.9;3.89
232;2.921;22.87;3.87;3.89;3.9;3.91
234;2.926;22.87;3.87;3.91;3.9;3.89
235;2.921;22.87;3.87;3.89;3.9;3.91
237;2.923;22.87;3.87;3.91;3.9;3.89
239;2.921;22.94;3.87;3.89;3.9;3.91
