Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;2.97;25.81;3.92;3.97;3.96;3.95
1;2.976;25.81;3.92;3.97;3.96;3.95
3;2.965;25.81;3.93;3.95;3.94;3.95
5;2.972;25.81;3.92;3.97;3.96;3.93
6;2.968;25.81;3.92;3.95;3.94;3.95
8;2.974;25.81;3.92;3.96;3.96;3.95
10;2.965;25.81;3.92;3.94;3.94;3.95
12;2.97;25.81;3.92;3.96;3.96;3.93
14;2.965;25.81;3.92;3.94;3.94;3.95
16;2.97;25.81;3.92;3.96;3.95;3.94
18;2.968;25.81;3.92;3.94;3.95;3.94
20;2.965;25.87;3.92;3.96;3.93;3.94
21;2.967;25.87;3.92;3.94;3.95;3.94
23;2.963;25.87;3.92;3.96;3.93;3.94
25;2.965;25.87;3.92;3.94;3.95;3.94
27;2.965;25.87;3.91;3.96;3.93;3.94
29;2.968;25.87;3.91;3.94;3.95;3.94
31;2.961;25.87;3.91;3.95;3.93;3.94
33;2.963;25.87;3.91;3.94;3.95;3.94
35;2.965;25.87;3.91;3.95;3.93;3.94
36;2.963;25.87;3.91;3.93;3.95;3.94
38;2.961;25.87;3.91;3.95;3.93;3.94
40;2.963;25.87;3.91;3.93;3.95;3.94
42;2.965;25.87;3.91;3.95;3.93;3.94
44;2.963;25.87;3.91;3.93;3.95;3.94
46;2.961;25.87;3.91;3.95;3.93;3.94
48;2.965;25.94;3.91;3.93;3.95;3.94
50;2.959;25.87;3.91;3.95;3.92;3.94
51;2.961;25.94;3.91;3.93;3.94;3.94
53;2.957;25.94;3.91;3.95;3.92;3.94
55;2.959;25.94;3.91;3.93;3.94;3.94
57;2.957;25.94;3.91;3.95;3.92;3.94
59;2.961;25.94;3.91;3.93;3.94;3.94
61;2.957;25.94;3.91;3.95;3.92;3.93
63;2.965;25.94;3.91;3.93;3.94;3.93
64;2.963;25.94;3.91;3.95;3.92;3.93
66;2.957;25.94;3.91;3.93;3.94;3.93
68;2.959;25.94;3.91;3.95;3.92;3.93
70;2.959;25.94;3.91;3.93;3.94;3.93
72;2.959;25.94;3.91;3.94;3.92;3.93
74;2.959;25.94;3.9;3.93;3.94;3.93
76;2.959;25.94;3.9;3.94;3.92;3.93
78;2.957;26;3.9;3.92;3.94;3.93
79;2.957;26;3.9;3.94;3.92;3.93
81;2.957;26;3.9;3.92;3.94;3.93
83;2.959;26;3.9;3.94;3.92;3.93
85;2.957;26;3.9;3.92;3.94;3.93
87;2.959;26;3.9;3.94;3.92;3.93
89;2.956;26;3.9;3.92;3.93;3.93
91;2.956;26;3.9;3.94;3.91;3.93
93;2.954;26;3.9;3.92;3.93;3.93
94;2.956;26.06;3.9;3.94;3.91;3.93
96;2.954;26.06;3.9;3.92;3.93;3.93
98;2.954;26.06;3.9;3.94;3.91;3.93
100;2.956;26.06;3.9;3.92;3.93;3.93
102;2.956;26.06;3.9;3.94;3.91;3.93
104;2.956;26.06;3.9;3.92;3.93;3.93
106;2.954;26.06;3.9;3.94;3.91;3.92
108;2.954;26.06;3.9;3.92;3.93;3.93
109;2.952;26.06;3.9;3.94;3.91;3.93
111;2.952;26.06;3.9;3.92;3.93;3.93
113;2.952;26.06;3.9;3.94;3.91;3.92
115;2.952;26.12;3.9;3.92;3.93;3.92
117;2.95;26.12;3.9;3.94;3.91;3.92
119;2.952;26.12;3.9;3.91;3.93;3.92
121;2.954;26.12;3.9;3.93;3.91;3.92
123;2.952;26.12;3.9;3.91;3.93;3.92
124;2.952;26.12;3.9;3.93;3.91;3.92
126;2.952;26.12;3.9;3.91;3.93;3.92
128;2.95;26.12;3.9;3.93;3.91;3.92
130;2.948;26.12;3.9;3.91;3.93;3.92
132;2.95;26.19;3.89;3.93;3.9;3.92
134;2.952;26.19;3.89;3.91;3.92;3.92
136;2.948;26.19;3.89;3.93;3.9;3.92
137;2.95;26.19;3.89;3.91;3.92;3.92
139;2.946;26.19;3.89;3.93;3.9;3.92
141;2.952;26.19;3.89;3.91;3.92;3.92
143;2.946;26.19;3.89;3.93;3.9;3.92
145;2.946;26.19;3.89;3.91;3.92;3.92
147;2.943;26.19;3.89;3.93;3.9;3.92
149;2.95;26.25;3.89;3.91;3.92;3.92
151;2.948;26.25;3.89;3.93;3.9;3.92
152;2.95;26.25;3.89;3.91;3.92;3.92
154;2.946;26.25;3.89;3.93;3.9;3.91
156;2.946;26.25;3.89;3.91;3.92;3.91
158;2.946;26.25;3.89;3.93;3.9;3.91
160;2.946;26.25;3.89;3.91;3.92;3.91
162;2.948;26.25;3.89;3.93;3.9;3.91
164;2.945;26.25;3.89;3.91;3.92;3.91
166;2.946;26.25;3.89;3.92;3.9;3.91
167;2.948;26.25;3.89;3.91;3.92;3.91
169;2.943;26.31;3.89;3.92;3.9;3.91
171;2.943;26.31;3.89;3.9;3.92;3.91
173;2.943;26.31;3.89;3.92;3.9;3.91
175;2.941;26.31;3.89;3.9;3.92;3.91
177;2.945;26.31;3.89;3.92;3.9;3.91
179;2.945;26.31;3.89;3.9;3.91;3.91
181;2.943;26.31;3.89;3.92;3.89;3.91
182;2.945;26.37;3.89;3.9;3.91;3.91
184;2.943;26.37;3.89;3.92;3.89;3.91
186;2.941;26.37;3.89;3.9;3.91;3.91
188;2.941;26.37;3.89;3.92;3.89;3.91
190;2.939;26.37;3.89;3.9;3.91;3.91
192;2.941;26.37;3.88;3.92;3.89;3.91
194;2.939;26.37;3.88;3.9;3.91;3.91
196;2.939;26.37;3.88;3.92;3.89;3.9
197;2.937;26.44;3.88;3.9;3.91;3.91
199;2.939;26.37;3.88;3.92;3.89;3.9
201;2.941;26.37;3.88;3.9;3.91;3.9
203;2.939;26.44;3.88;3.92;3.89;3.9
205;2.937;26.44;3.88;3.9;3.91;3.9
207;2.943;26.44;3.88;3.91;3.91;3.9
209;2.935;26.44;3.88;3.9;3.91;3.9
211;2.939;26.44;3.88;3.91;3.89;3.9
212;2.939;26.44;3.88;3.89;3.91;3.9
214;2.934;26.5;3.88;3.91;3.89;3.9
216;2.934;26.5;3.88;3.89;3.91;3.9
218;2.937;26.5;3.88;3.91;3.89;3.9
220;2.937;26.5;3.88;3.89;3.91;3.9
222;2.934;26.5;3.88;3.91;3.88;3.9
224;2.934;26.5;3.88;3.89;3.9;3.9
225;2.939;26.5;3.88;3.91;3.88;3.9
227;2.935;26.5;3.88;3.89;3.9;3.9
229;2.93;26.5;3.88;3.91;3.88;3.9
231;2.932;26.5;3.88;3.89;3.9;3.9
233;2.937;26.56;3.88;3.91;3.9;3.9
235;2.937;26.56;3.88;3.89;3.9;3.9
237;2.934;26.56;3.88;3.91;3.88;3.89
239;2.932;26.56;3.88;3.89;3.9;3.89
240;2.932;26.56;3.88;3.91;3.88;3.89
242;2.934;26.56;3.88;3.89;3.9;3.89
244;2.932;26.56;3.87;3.91;3.88;3.89
246;2.934;26.56;3.87;3.89;3.9;3.89
248;2.926;26.62;3.87;3.9;3.88;3.89
250;2.93;26.62;3.87;3.89;3.9;3.89
252;2.928;26.62;3.87;3.9;3.88;3.89
254;2.928;26.62;3.87;3.88;3.9;3.89
255;2.932;26.62;3.87;3.9;3.89;3.89
257;2.928;26.62;3.87;3.88;3.9;3.89
259;2.926;26.69;3.87;3.9;3.88;3.89
261;2.928;26.69;3.87;3.88;3.89;3.89
263;2.925;26.69;3.87;3.9;3.87;3.89
265;2.928;26.69;3.87;3.88;3.89;3.89
267;2.926;26.69;3.87;3.9;3.87;3.88
269;2.926;26.69;3.87;3.88;3.89;3.89
270;2.926;26.69;3.87;3.9;3.87;3.88
272;2.93;26.69;3.87;3.88;3.89;3.88
274;2.925;26.69;3.87;3.9;3.87;3.88
276;2.925;26.75;3.87;3.88;3.89;3.88
278;2.93;26.75;3.87;3.89;3.89;3.88
280;2.923;26.75;3.87;3.88;3.89;3.88
