Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;2.128;22.69;4.03;4.04;3.99;4.01
1;2.119;22.69;4.02;4.02;3.99;4.01
3;2.121;22.69;4.03;4.04;3.99;4
5;2.114;22.69;4.01;4.01;3.99;4
7;2.121;22.69;4.02;4.03;3.98;4
9;2.115;22.69;4.01;4.01;3.99;4
11;2.119;22.69;4.02;4.03;3.98;4
13;2.11;22.69;4.01;4.01;3.98;4
15;2.119;22.69;4.02;4.03;3.98;3.99
16;2.114;22.69;4;4.01;3.98;4
18;2.119;22.69;4.02;4.03;3.98;3.99
20;2.112;22.69;4;4;3.98;3.99
22;2.117;22.69;4.01;4.02;3.98;3.99
24;2.11;22.69;4;4;3.98;3.99
26;2.114;22.69;4.01;4.02;3.98;3.99
28;2.106;22.69;4;4;3.98;3.99
30;2.112;22.69;4.01;4.02;3.97;3.99
31;2.11;22.69;4;4;3.98;3.99
33;2.114;22.69;4.01;4.02;3.97;3.98
35;2.106;22.69;4;4;3.97;3.99
37;2.115;22.69;4.01;4.02;3.97;3.98
39;2.106;22.69;4;4;3.97;3.99
41;2.11;22.69;4.01;4.02;3.97;3.98
43;2.105;22.69;3.99;3.99;3.97;3.99
44;2.112;22.69;4;4.02;3.97;3.98
46;2.106;22.69;3.99;3.99;3.97;3.98
48;2.11;22.69;4;4.01;3.97;3.98
50;2.106;22.69;3.99;3.99;3.97;3.98
52;2.11;22.69;4;4.01;3.97;3.98
54;2.105;22.69;3.99;3.99;3.97;3.98
56;2.106;22.69;4;4.01;3.97;3.98
58;2.101;22.69;3.99;3.99;3.97;3.98
59;2.11;22.69;4;4.01;3.97;3.98
61;2.101;22.69;3.99;3.99;3.97;3.98
63;2.108;22.69;4;4.01;3.96;3.98
65;2.103;22.69;3.99;3.99;3.97;3.98
67;2.108;22.69;4;4.01;3.96;3.98
69;2.101;22.69;3.99;3.99;3.97;3.98
71;2.112;22.75;4;4.01;3.96;3.98
73;2.099;22.69;3.99;3.99;3.96;3.98
74;2.105;22.69;4;4.01;3.96;3.98
76;2.101;22.75;3.99;3.99;3.96;3.98
78;2.106;22.75;4;4.01;3.96;3.98
80;2.101;22.75;3.98;3.98;3.96;3.98
82;2.105;22.75;3.99;4.01;3.96;3.97
84;2.101;22.75;3.98;3.98;3.96;3.98
86;2.105;22.75;3.99;4;3.96;3.97
88;2.099;22.75;3.98;3.98;3.96;3.98
89;2.106;22.75;3.99;4;3.96;3.97
91;2.097;22.75;3.98;3.98;3.96;3.98
93;2.105;22.75;3.99;4;3.96;3.97
95;2.097;22.75;3.98;3.98;3.96;3.98
97;2.103;22.75;3.99;4;3.96;3.97
99;2.097;22.75;3.98;3.98;3.96;3.98
101;2.101;22.75;3.99;4;3.96;3.97
103;2.097;22.75;3.98;3.98;3.96;3.97
104;2.105;22.75;3.99;4;3.96;3.97
106;2.094;22.75;3.98;3.98;3.96;3.97
108;2.103;22.75;3.99;4;3.96;3.97
110;2.097;22.75;3.98;3.98;3.96;3.98
112;2.101;22.75;3.99;4;3.96;3.97
114;2.096;22.75;3.98;3.98;3.96;3.97
116;2.101;22.81;3.99;4;3.95;3.97
117;2.097;22.81;3.98;3.98;3.96;3.97
119;2.101;22.81;3.99;4;3.95;3.97
121;2.096;22.81;3.98;3.98;3.96;3.97
123;2.101;22.81;3.99;4;3.95;3.97
125;2.096;22.81;3.98;3.98;3.95;3.97
127;2.101;22.81;3.99;4;3.95;3.97
129;2.097;22.81;3.98;3.98;3.95;3.97
131;2.101;22.81;3.99;4;3.95;3.97
132;2.096;22.81;3.98;3.98;3.95;3.97
134;2.099;22.81;3.99;4;3.95;3.97
136;2.099;22.81;3.98;3.97;3.95;3.97
138;2.103;22.81;3.98;3.99;3.95;3.96
140;2.09;22.81;3.97;3.97;3.95;3.97
142;2.101;22.81;3.98;3.99;3.95;3.97
144;2.097;22.81;3.97;3.97;3.95;3.97
146;2.106;22.81;3.98;3.99;3.95;3.96
147;2.096;22.81;3.97;3.97;3.95;3.97
149;2.103;22.87;3.98;3.99;3.95;3.96
151;2.261;22.87;3.97;3.97;3.94;3.96
153;2.099;22.87;3.98;3.99;3.95;3.96
155;2.094;22.87;3.97;3.97;3.95;3.96
157;2.099;22.87;3.98;3.99;3.95;3.96
159;2.094;22.87;3.97;3.97;3.95;3.97
161;2.099;22.87;3.98;3.99;3.95;3.96
162;2.092;22.87;3.97;3.97;3.95;3.97
164;2.099;22.87;3.98;3.99;3.95;3.96
166;2.09;22.87;3.97;3.97;3.95;3.96
168;2.097;22.87;3.98;3.99;3.95;3.96
170;2.09;22.87;3.97;3.97;3.95;3.96
172;2.099;22.87;3.98;3.99;3.95;3.96
174;2.092;22.87;3.97;3.97;3.95;3.97
176;2.099;22.87;3.98;3.99;3.95;3.96
177;2.094;22.87;3.97;3.97;3.95;3.96
179;2.094;22.87;3.98;3.99;3.94;3.96
181;2.088;22.94;3.97;3.97;3.95;3.96
183;2.097;22.94;3.98;3.99;3.94;3.96
185;2.092;22.94;3.97;3.97;3.95;3.96
187;2.097;22.94;3.98;3.99;3.94;3.96
189;2.09;22.94;3.97;3.97;3.95;3.96
190;2.094;22.94;3.98;3.99;3.94;3.96
192;2.092;22.94;3.97;3.97;3.94;3.96
194;2.096;22.94;3.98;3.99;3.94;3.96
196;2.09;22.94;3.97;3.97;3.94;3.96
198;2.096;22.94;3.98;3.99;3.94;3.96
200;2.09;22.94;3.97;3.97;3.95;3.96
202;2.094;22.94;3.98;3.99;3.94;3.96
204;2.087;22.94;3.97;3.96;3.94;3.96
205;2.096;22.94;3.98;3.99;3.94;3.96
207;2.088;23;3.97;3.96;3.94;3.96
209;2.096;23;3.98;3.98;3.94;3.96
211;2.087;23;3.97;3.96;3.94;3.96
213;2.094;23;3.98;3.98;3.94;3.96
215;2.087;23;3.97;3.96;3.94;3.96
217;2.092;23;3.97;3.98;3.94;3.96
219;2.087;23;3.97;3.96;3.94;3.96
220;2.094;23;3.97;3.98;3.94;3.96
222;2.088;23;3.96;3.96;3.94;3.96
224;2.092;23;3.97;3.98;3.94;3.96
226;2.087;23;3.96;3.96;3.94;3.96
228;2.092;23;3.97;3.98;3.94;3.96
230;2.087;23;3.96;3.96;3.94;3.96
232;2.094;23;3.97;3.98;3.94;3.95
234;2.085;23.06;3.96;3.96;3.94;3.96
235;2.09;23.06;3.97;3.98;3.94;3.96
237;2.085;23.06;3.96;3.96;3.94;3.96
239;2.088;23.06;3.97;3.98;3.94;3.95
241;2.088;23.06;3.96;3.96;3.94;3.96
243;2.092;23.06;3.97;3.98;3.94;3.95
245;2.085;23.06;3.96;3.96;3.94;3.96
247;2.092;23.06;3.97;3.98;3.94;3.95
249;2.087;23.06;3.96;3.96;3.94;3.96
250;2.092;23.06;3.97;3.98;3.93;3.95
252;2.083;23.06;3.96;3.96;3.94;3.96
254;2.088;23.06;3.97;3.98;3.93;3.95
256;2.085;23.06;3.96;3.96;3.94;3.96
258;2.092;23.06;3.97;3.98;3.93;3.95
260;2.085;23.12;3.96;3.96;3.94;3.96
262;2.09;23.12;3.97;3.98;3.93;3.95
264;2.083;23.12;3.96;3.96;3.94;3.95
265;2.088;23.12;3.97;3.98;3.93;3.95
267;2.083;23.12;3.96;3.96;3.94;3.95
269;2.088;23.12;3.97;3.98;3.93;3.95
271;2.083;23.12;3.96;3.96;3.94;3.95
273;2.087;23.12;3.97;3.98;3.93;3.95
275;2.083;23.12;3.96;3.96;3.93;3.95
277;2.088;23.12;3.97;3.98;3.93;3.95
278;2.081;23.12;3.96;3.96;3.93;3.95
280;2.09;23.12;3.97;3.98;3.93;3.95
282;2.085;23.19;3.96;3.96;3.93;3.95
284;2.088;23.19;3.97;3.98;3.93;3.95
286;2.081;23.19;3.96;3.96;3.93;3.95
288;2.088;23.19;3.97;3.97;3.93;3.95
290;2.083;23.19;3.96;3.95;3.93;3.95
292;2.088;23.19;3.97;3.97;3.93;3.95
293;2.083;23.19;3.96;3.95;3.93;3.95
295;2.087;23.19;3.97;3.97;3.93;3.95
297;2.085;23.19;3.96;3.95;3.93;3.95
299;2.087;23.19;3.97;3.97;3.93;3.95
301;2.079;23.19;3.96;3.95;3.93;3.95
303;2.088;23.25;3.97;3.97;3.93;3.95
305;2.081;23.19;3.96;3.95;3.93;3.95
307;2.087;23.25;3.96;3.97;3.93;3.95
308;2.081;23.25;3.96;3.95;3.93;3.95
310;2.087;23.25;3.96;3.97;3.93;3.95
312;2.081;23.19;3.96;3.95;3.93;3.95
314;2.087;23.25;3.96;3.97;3.93;3.95
316;2.078;23.25;3.96;3.95;3.93;3.95
318;2.083;23.25;3.96;3.97;3.93;3.95
320;2.081;23.25;3.95;3.95;3.93;3.95
322;2.085;23.25;3.96;3.97;3.93;3.95
323;2.078;23.25;3.95;3.95;3.93;3.95
325;2.085;23.25;3.96;3.97;3.93;3.95
327;2.078;23.25;3.95;3.95;3.93;3.95
329;2.081;23.25;3.96;3.97;3.93;3.95
331;2.079;23.25;3.95;3.95;3.93;3.95
333;2.085;23.25;3.96;3.97;3.93;3.95
335;2.079;23.31;3.95;3.95;3.93;3.95
337;2.085;23.31;3.96;3.97;3.93;3.94
338;2.078;23.31;3.95;3.95;3.93;3.95
340;2.087;23.31;3.96;3.97;3.93;3.94
