Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;2.114;22.44;3.99;3.99;3.99;3.99
1;2.114;22.44;3.99;3.99;3.99;3.99
3;2.112;22.44;3.99;3.99;3.99;3.99
5;2.114;22.44;3.99;3.99;3.99;3.99
7;2.116;22.5;3.99;3.99;3.99;3.99
9;2.112;22.5;3.99;3.99;3.99;3.99
11;2.11;22.5;3.99;3.99;3.99;3.99
13;2.114;22.5;3.99;3.99;3.99;3.99
15;2.11;22.5;3.99;3.99;3.99;3.99
16;2.112;22.5;3.99;3.99;3.98;3.99
18;2.11;22.5;3.99;3.99;3.98;3.99
20;2.11;22.5;3.99;3.99;3.98;3.99
22;2.11;22.5;3.99;3.99;3.98;3.99
24;2.112;22.5;3.99;3.99;3.98;3.99
26;2.107;22.5;3.99;3.99;3.98;3.99
28;2.139;22.5;3.99;3.98;3.98;3.99
30;2.118;22.5;3.99;3.98;3.98;3.99
31;2.114;22.5;3.99;3.98;3.98;3.99
33;2.116;22.5;3.99;3.98;3.98;3.99
35;2.112;22.5;3.99;3.98;3.98;3.99
37;2.11;22.5;3.99;3.98;3.98;3.99
39;2.11;22.5;3.99;3.98;3.98;3.99
41;2.105;22.5;3.99;3.98;3.98;3.98
43;2.112;22.56;3.99;3.98;3.98;3.98
44;2.109;22.56;3.99;3.98;3.98;3.98
46;2.103;22.56;3.99;3.98;3.98;3.98
48;2.109;22.56;3.99;3.98;3.98;3.99
50;2.107;22.56;3.98;3.98;3.98;3.98
52;2.105;22.56;3.98;3.98;3.98;3.98
54;2.107;22.56;3.98;3.98;3.98;3.98
56;2.105;22.56;3.98;3.98;3.98;3.98
58;2.105;22.56;3.98;3.98;3.98;3.98
59;2.107;22.56;3.98;3.98;3.98;3.98
61;2.107;22.56;3.98;3.98;3.98;3.98
63;2.107;22.56;3.98;3.98;3.98;3.98
65;2.105;22.56;3.98;3.98;3.98;3.98
67;2.105;22.56;3.98;3.98;3.98;3.98
69;2.107;22.62;3.98;3.98;3.98;3.98
71;2.103;22.62;3.98;3.98;3.98;3.98
73;2.107;22.62;3.98;3.98;3.98;3.98
74;2.105;22.62;3.98;3.98;3.98;3.98
76;2.103;22.62;3.98;3.98;3.98;3.98
78;2.102;22.62;3.98;3.98;3.98;3.98
80;2.103;22.62;3.98;3.98;3.98;3.98
82;2.102;22.62;3.98;3.98;3.98;3.98
84;2.105;22.62;3.98;3.98;3.98;3.98
86;2.103;22.62;3.98;3.98;3.98;3.98
88;2.105;22.62;3.98;3.98;3.98;3.98
89;2.1;22.62;3.98;3.98;3.97;3.98
91;2.102;22.62;3.98;3.98;3.97;3.98
93;2.102;22.62;3.98;3.98;3.97;3.98
95;2.102;22.62;3.98;3.98;3.97;3.98
97;2.103;22.62;3.98;3.98;3.97;3.98
99;2.105;22.62;3.98;3.98;3.97;3.98
101;2.1;22.62;3.98;3.98;3.97;3.98
103;2.102;22.69;3.98;3.98;3.97;3.98
104;2.102;22.69;3.98;3.98;3.97;3.98
106;2.102;22.69;3.98;3.98;3.97;3.98
108;2.098;22.69;3.98;3.98;3.97;3.98
110;2.102;22.69;3.98;3.98;3.97;3.98
112;2.098;22.69;3.98;3.97;3.97;3.98
114;2.102;22.69;3.98;3.98;3.97;3.98
116;2.1;22.69;3.98;3.98;3.97;3.98
117;2.102;22.69;3.98;3.97;3.97;3.98
119;2.1;22.69;3.98;3.97;3.97;3.98
121;2.098;22.69;3.98;3.97;3.97;3.98
123;2.098;22.69;3.98;3.97;3.97;3.98
125;2.098;22.69;3.98;3.97;3.97;3.98
127;2.102;22.69;3.98;3.97;3.97;3.98
129;2.098;22.69;3.98;3.97;3.97;3.98
131;2.098;22.69;3.98;3.97;3.97;3.98
132;2.098;22.69;3.98;3.97;3.97;3.98
134;2.098;22.75;3.98;3.97;3.97;3.97
136;2.098;22.75;3.98;3.97;3.97;3.97
138;2.1;22.75;3.98;3.97;3.97;3.98
140;2.096;22.75;3.97;3.97;3.97;3.97
142;2.098;22.75;3.97;3.97;3.97;3.98
144;2.096;22.75;3.97;3.97;3.97;3.97
146;2.096;22.75;3.97;3.97;3.97;3.98
147;2.094;22.75;3.97;3.97;3.97;3.97
149;2.096;22.75;3.97;3.97;3.97;3.97
151;2.094;22.75;3.97;3.97;3.97;3.97
153;2.098;22.75;3.97;3.97;3.97;3.97
155;2.098;22.75;3.97;3.97;3.97;3.97
157;2.098;22.75;3.97;3.97;3.97;3.97
159;2.098;22.75;3.97;3.97;3.97;3.97
161;2.096;22.81;3.97;3.97;3.97;3.97
162;2.096;22.81;3.97;3.97;3.97;3.97
164;2.098;22.81;3.97;3.97;3.97;3.97
166;2.094;22.81;3.97;3.97;3.97;3.97
168;2.096;22.81;3.97;3.97;3.97;3.97
170;2.098;22.81;3.97;3.97;3.97;3.97
172;2.098;22.81;3.97;3.97;3.97;3.97
174;2.096;22.81;3.97;3.97;3.97;3.97
176;2.094;22.81;3.97;3.97;3.97;3.97
177;2.098;22.81;3.97;3.97;3.96;3.97
179;2.093;22.81;3.97;3.97;3.96;3.97
181;2.094;22.81;3.97;3.97;3.96;3.97
183;2.094;22.81;3.97;3.97;3.96;3.97
185;2.094;22.87;3.97;3.97;3.96;3.97
187;2.094;22.81;3.97;3.97;3.96;3.97
189;2.098;22.87;3.97;3.97;3.96;3.97
190;2.094;22.81;3.97;3.97;3.96;3.97
192;2.091;22.87;3.97;3.97;3.96;3.97
194;2.093;22.87;3.97;3.97;3.96;3.97
196;2.093;22.81;3.97;3.97;3.96;3.97
198;2.093;22.87;3.97;3.97;3.96;3.97
200;2.093;22.87;3.97;3.97;3.96;3.97
202;2.089;22.87;3.97;3.97;3.96;3.97
204;2.089;22.87;3.97;3.97;3.96;3.97
205;2.089;22.87;3.97;3.97;3.96;3.97
207;2.089;22.87;3.97;3.97;3.96;3.97
209;2.091;22.87;3.97;3.97;3.96;3.97
211;2.093;22.87;3.97;3.97;3.96;3.97
213;2.093;22.87;3.97;3.97;3.96;3.97
215;2.091;22.87;3.97;3.97;3.96;3.97
217;2.091;22.87;3.97;3.97;3.96;3.97
219;2.089;22.94;3.97;3.96;3.96;3.97
220;2.093;22.94;3.97;3.96;3.96;3.97
