Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;2.13;24.31;4.04;4.04;4.06;4.03
1;2.123;24.31;4.04;4.04;4.05;4.02
3;2.126;24.37;4.04;4.04;4.06;4.02
5;2.126;24.31;4.04;4.04;4.04;4.02
7;2.126;24.37;4.03;4.04;4.06;4.02
9;2.124;24.37;4.04;4.04;4.04;4.02
11;2.124;24.37;4.03;4.04;4.06;4.02
13;2.121;24.37;4.03;4.04;4.04;4.02
15;2.123;24.37;4.03;4.03;4.06;4.02
16;2.119;24.37;4.03;4.03;4.04;4.02
18;2.121;24.37;4.03;4.03;4.05;4.02
20;2.119;24.37;4.03;4.03;4.04;4.02
22;2.123;24.37;4.03;4.03;4.05;4.02
24;2.123;24.37;4.03;4.03;4.03;4.01
26;2.124;24.37;4.02;4.03;4.05;4.01
28;2.121;24.37;4.03;4.03;4.03;4.01
30;2.124;24.37;4.02;4.03;4.05;4.01
31;2.119;24.37;4.03;4.03;4.03;4.01
33;2.123;24.37;4.02;4.03;4.05;4.01
35;2.117;24.37;4.03;4.03;4.03;4.01
37;2.119;24.37;4.02;4.03;4.05;4.01
39;2.114;24.37;4.02;4.03;4.03;4.01
41;2.119;24.37;4.02;4.02;4.04;4.01
43;2.115;24.37;4.02;4.03;4.03;4.01
44;2.119;24.37;4.02;4.02;4.04;4.01
46;2.115;24.37;4.02;4.02;4.02;4.01
48;2.117;24.37;4.02;4.02;4.04;4.01
50;2.117;24.37;4.02;4.02;4.02;4.01
52;2.121;24.37;4.02;4.02;4.04;4.01
54;2.114;24.37;4.02;4.02;4.02;4.01
56;2.115;24.37;4.02;4.02;4.04;4.01
58;2.117;24.37;4.02;4.02;4.02;4.01
59;2.115;24.37;4.01;4.02;4.04;4.01
61;2.112;24.37;4.02;4.02;4.02;4.01
63;2.112;24.37;4.01;4.02;4.03;4.01
65;2.11;24.37;4.02;4.02;4.02;4
67;2.114;24.37;4.01;4.02;4.03;4
69;2.112;24.37;4.02;4.02;4.02;4.01
71;2.114;24.37;4.01;4.02;4.03;4
73;2.112;24.37;4.02;4.02;4.01;4
74;2.117;24.37;4.01;4.02;4.03;4
76;2.11;24.37;4.01;4.02;4.01;4
78;2.117;24.37;4.01;4.01;4.03;4
80;2.11;24.37;4.01;4.02;4.01;4
82;2.117;24.37;4.01;4.01;4.03;4
84;2.115;24.37;4.01;4.01;4.01;4
86;2.114;24.37;4.01;4.01;4.03;4
88;2.11;24.37;4.01;4.01;4.01;4
89;2.115;24.37;4.01;4.01;4.03;4
91;2.11;24.37;4.01;4.01;4.01;4
93;2.112;24.37;4.01;4.01;4.02;4
95;2.108;24.37;4.01;4.01;4.01;4
97;2.11;24.37;4.01;4.01;4.02;4
99;2.108;24.37;4.01;4.01;4.01;4
101;2.108;24.44;4.01;4.01;4.02;4
103;2.106;24.44;4.01;4.01;4.01;4
104;2.112;24.44;4;4.01;4.02;4
106;2.11;24.44;4.01;4.01;4;4
108;2.11;24.44;4;4.01;4.02;4
110;2.11;24.44;4.01;4.01;4;4
112;2.11;24.44;4;4.01;4.02;4
114;2.11;24.37;4.01;4.01;4.01;4
116;2.11;24.44;4;4.01;4.02;4
117;2.157;24.44;4;4.01;4;4
119;2.137;24.44;4;4;4.02;4
121;2.137;24.44;4;4.01;4;4
123;2.115;24.44;4;4;4.02;3.99
125;2.108;24.44;4;4.01;4;4
127;2.11;24.44;4;4;4.02;4
129;2.108;24.44;4;4;4;4
131;2.11;24.44;4;4;4.02;4
132;2.108;24.44;4;4;4;4
134;2.108;24.44;4;4;4.02;4
136;2.103;24.44;4;4;4;3.99
138;2.105;24.44;4;4;4.02;3.99
140;2.101;24.44;4;4;4;3.99
142;2.108;24.44;4;4;4.02;3.99
144;2.103;24.44;4;4;4;4
146;2.108;24.44;4;4;4.01;3.99
147;2.103;24.44;4;4;4;3.99
149;2.106;24.44;4;4;4.01;3.99
151;2.103;24.44;4;4;4;3.99
153;2.106;24.44;4;4;4.01;3.99
155;2.105;24.44;4;4;4;3.99
157;2.105;24.44;4;4;4.01;3.99
159;2.103;24.44;4;4;4;3.99
161;2.105;24.44;4;4;4.01;3.99
162;2.099;24.44;4;4;3.99;3.99
164;2.105;24.44;4;4;4.01;3.99
166;2.105;24.44;4;4;3.99;3.99
168;2.106;24.44;3.99;4;4.01;3.99
170;2.105;24.44;4;4;3.99;3.99
172;2.105;24.44;3.99;4;4.01;3.99
174;2.103;24.44;4;4;3.99;3.99
176;2.105;24.44;3.99;4;4.01;3.99
177;2.099;24.44;4;4;3.99;3.99
179;2.105;24.44;3.99;4;4.01;3.99
181;2.105;24.44;4;4;3.99;3.99
183;2.105;24.44;3.99;3.99;4.01;3.99
185;2.101;24.44;4;4;3.99;3.99
187;2.105;24.44;3.99;3.99;4.01;3.99
189;2.101;24.44;4;4;3.99;3.99
190;2.105;24.44;3.99;3.99;4.01;3.99
192;2.105;24.44;4;4;3.99;3.99
194;2.099;24.44;3.99;3.99;4.01;3.99
196;2.101;24.44;3.99;3.99;3.99;3.99
198;2.105;24.44;3.99;3.99;4.01;3.99
200;2.103;24.44;3.99;3.99;3.99;3.99
202;2.106;24.5;3.99;3.99;4.01;3.99
204;2.106;24.5;3.99;3.99;3.99;3.99
205;2.105;24.5;3.99;3.99;4;3.99
207;2.103;24.5;3.99;3.99;3.99;3.99
209;2.099;24.44;3.99;3.99;4;3.99
211;2.096;24.5;3.99;3.99;3.99;3.99
213;2.108;24.5;3.99;3.99;4;3.99
215;2.101;24.5;3.99;3.99;3.99;3.99
217;2.105;24.5;3.99;3.99;4;3.99
219;2.101;24.5;3.99;3.99;3.99;3.99
220;2.105;24.5;3.99;3.99;4;3.98
222;2.103;24.5;3.99;3.99;3.99;3.99
224;2.105;24.5;3.99;3.99;4;3.99
