Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;0.488;25.44;4.11;4.11;4.1;4.12
1;0.485;25.44;4.11;4.11;4.1;4.11
3;0.488;25.44;4.11;4.11;4.1;4.12
5;0.486;25.44;4.11;4.11;4.1;4.11
7;0.486;25.44;4.11;4.11;4.1;4.11
9;0.486;25.44;4.11;4.11;4.1;4.11
11;0.486;25.44;4.11;4.11;4.1;4.11
13;0.483;25.44;4.11;4.1;4.1;4.11
15;0.485;25.44;4.11;4.1;4.1;4.11
16;0.486;25.44;4.11;4.1;4.1;4.11
18;0.486;25.44;4.11;4.1;4.1;4.11
20;0.488;25.44;4.11;4.1;4.1;4.11
22;0.485;25.44;4.11;4.1;4.1;4.11
24;0.488;25.44;4.11;4.1;4.1;4.11
26;0.485;25.37;4.11;4.1;4.1;4.11
28;0.486;25.44;4.11;4.1;4.1;4.11
30;0.485;25.44;4.11;4.1;4.1;4.11
31;0.488;25.37;4.11;4.1;4.1;4.11
33;0.486;25.37;4.11;4.1;4.1;4.11
35;0.485;25.37;4.11;4.1;4.1;4.11
37;0.483;25.37;4.11;4.1;4.1;4.11
39;0.486;25.37;4.11;4.1;4.1;4.11
41;0.485;25.37;4.11;4.1;4.1;4.11
43;0.486;25.37;4.11;4.1;4.1;4.11
44;0.488;25.37;4.11;4.1;4.1;4.11
46;0.483;25.37;4.11;4.1;4.1;4.11
48;0.485;25.37;4.11;4.1;4.1;4.11
50;0.486;25.37;4.11;4.1;4.1;4.11
52;0.485;25.37;4.11;4.1;4.1;4.11
54;0.486;25.37;4.11;4.1;4.1;4.11
56;0.488;25.37;4.11;4.1;4.1;4.11
58;0.488;25.37;4.11;4.1;4.1;4.11
59;0.48;25.37;4.11;4.1;4.1;4.1
61;0.488;25.37;4.11;4.1;4.09;4.11
63;0.488;25.37;4.11;4.1;4.09;4.1
65;0.486;25.37;4.11;4.1;4.09;4.1
67;0.486;25.37;4.11;4.1;4.09;4.11
69;0.486;25.37;4.11;4.1;4.09;4.1
71;0.486;25.37;4.11;4.1;4.09;4.11
73;0.483;25.37;4.11;4.1;4.09;4.1
74;0.482;25.37;4.11;4.1;4.09;4.11
76;0.486;25.37;4.11;4.1;4.09;4.11
78;0.486;25.37;4.11;4.1;4.09;4.11
80;0.488;25.37;4.11;4.1;4.09;4.1
82;0.486;25.31;4.11;4.1;4.09;4.11
84;0.486;25.37;4.11;4.1;4.09;4.11
86;0.486;25.37;4.11;4.1;4.09;4.11
88;0.489;25.37;4.11;4.1;4.09;4.11
89;0.488;25.31;4.11;4.1;4.09;4.11
91;0.483;25.31;4.1;4.1;4.09;4.11
93;0.483;25.31;4.1;4.1;4.09;4.1
95;0.486;25.31;4.1;4.1;4.09;4.11
97;0.489;25.31;4.1;4.1;4.09;4.1
99;0.488;25.31;4.1;4.1;4.09;4.1
101;0.486;25.31;4.1;4.1;4.09;4.1
103;0.488;25.37;4.1;4.1;4.09;4.1
104;0.486;25.31;4.1;4.1;4.09;4.1
106;0.486;25.31;4.1;4.1;4.09;4.1
108;0.488;25.31;4.1;4.1;4.09;4.1
110;0.488;25.31;4.1;4.1;4.09;4.1
112;0.485;25.31;4.1;4.1;4.09;4.1
114;0.485;25.31;4.1;4.1;4.09;4.1
116;0.486;25.31;4.1;4.1;4.09;4.1
117;0.488;25.31;4.1;4.1;4.09;4.1
119;0.483;25.31;4.1;4.1;4.09;4.11
121;0.488;25.31;4.1;4.1;4.09;4.11
123;0.486;25.31;4.1;4.1;4.09;4.1
125;0.486;25.31;4.1;4.1;4.09;4.1
127;0.488;25.31;4.1;4.1;4.09;4.1
129;0.485;25.31;4.1;4.1;4.09;4.1
131;0.486;25.31;4.1;4.1;4.09;4.1
132;0.485;25.31;4.1;4.1;4.09;4.1
134;0.486;25.31;4.1;4.1;4.09;4.1
136;0.485;25.31;4.1;4.1;4.09;4.1
138;0.485;25.31;4.1;4.1;4.09;4.1
140;0.485;25.31;4.1;4.1;4.09;4.1
142;0.486;25.31;4.1;4.09;4.09;4.1
144;0.486;25.31;4.1;4.1;4.09;4.1
146;0.485;25.31;4.1;4.09;4.09;4.1
147;0.486;25.31;4.1;4.1;4.09;4.1
149;0.485;25.31;4.1;4.09;4.09;4.1
151;0.485;25.31;4.1;4.09;4.09;4.1
153;0.486;25.31;4.1;4.09;4.09;4.1
155;0.486;25.31;4.1;4.09;4.09;4.1
157;0.483;25.31;4.1;4.09;4.09;4.1
159;0.486;25.25;4.1;4.09;4.09;4.1
161;0.486;25.31;4.1;4.09;4.09;4.1
162;0.488;25.25;4.1;4.09;4.09;4.1
164;0.486;25.31;4.1;4.09;4.09;4.1
166;0.488;25.25;4.1;4.09;4.09;4.1
168;0.485;25.25;4.1;4.09;4.09;4.1
170;0.486;25.31;4.1;4.09;4.09;4.1
172;0.482;25.25;4.1;4.09;4.09;4.1
174;0.486;25.25;4.1;4.09;4.09;4.1
176;0.488;25.25;4.1;4.09;4.08;4.1
177;0.488;25.25;4.1;4.09;4.08;4.1
179;0.483;25.25;4.1;4.09;4.08;4.1
181;0.486;25.25;4.1;4.09;4.08;4.1
183;0.485;25.25;4.1;4.09;4.08;4.1
185;0.483;25.25;4.1;4.09;4.08;4.1
187;0.485;25.25;4.1;4.09;4.08;4.09
189;0.489;25.25;4.1;4.09;4.08;4.1
190;0.483;25.25;4.1;4.09;4.08;4.09
192;0.488;25.25;4.1;4.09;4.08;4.09
194;0.488;25.25;4.1;4.09;4.08;4.09
196;0.485;25.25;4.1;4.09;4.08;4.09
198;0.483;25.25;4.1;4.09;4.08;4.09
200;0.486;25.25;4.1;4.09;4.08;4.09
202;0.483;25.25;4.1;4.09;4.08;4.09
204;0.486;25.25;4.1;4.09;4.08;4.09
205;0.486;25.25;4.1;4.09;4.08;4.09
207;0.485;25.25;4.1;4.09;4.08;4.09
209;0.488;25.25;4.1;4.09;4.08;4.09
211;0.486;25.25;4.1;4.09;4.08;4.09
213;0.485;25.25;4.1;4.09;4.08;4.09
215;0.485;25.25;4.1;4.09;4.08;4.09
217;0.486;25.25;4.1;4.09;4.08;4.09
219;0.488;25.25;4.1;4.09;4.08;4.09
220;0.486;25.25;4.1;4.09;4.08;4.09
222;0.488;25.25;4.1;4.09;4.08;4.09
224;0.485;25.25;4.1;4.09;4.08;4.09
226;0.486;25.25;4.09;4.09;4.08;4.09
228;0.486;25.25;4.09;4.09;4.08;4.09
230;0.486;25.25;4.09;4.09;4.08;4.09
232;0.485;25.25;4.09;4.09;4.08;4.1
234;0.486;25.25;4.09;4.09;4.08;4.09
235;0.485;25.25;4.09;4.09;4.08;4.09
237;0.488;25.25;4.09;4.09;4.08;4.09
239;0.485;25.25;4.09;4.09;4.08;4.09
241;0.488;25.25;4.09;4.09;4.08;4.09
243;0.485;25.25;4.09;4.09;4.08;4.09
245;0.486;25.25;4.09;4.09;4.08;4.09
247;0.488;25.25;4.09;4.09;4.08;4.09
249;0.485;25.25;4.09;4.09;4.08;4.09
250;0.488;25.25;4.09;4.09;4.08;4.09
252;0.486;25.19;4.09;4.09;4.08;4.09
254;0.483;25.25;4.09;4.09;4.08;4.09
256;0.485;25.19;4.09;4.09;4.08;4.09
258;0.483;25.25;4.09;4.09;4.08;4.09
260;0.483;25.19;4.09;4.09;4.08;4.09
262;0.486;25.19;4.09;4.09;4.08;4.09
264;0.485;25.19;4.09;4.09;4.08;4.09
265;0.483;25.19;4.09;4.09;4.08;4.09
267;0.486;25.19;4.09;4.09;4.08;4.09
269;0.483;25.19;4.09;4.09;4.08;4.09
271;0.488;25.19;4.09;4.09;4.08;4.09
273;0.485;25.19;4.09;4.09;4.08;4.09
275;0.488;25.19;4.09;4.09;4.08;4.09
277;0.483;25.19;4.09;4.09;4.08;4.09
278;0.482;25.19;4.09;4.09;4.08;4.1
280;0.486;25.19;4.09;4.09;4.08;4.1
282;0.486;25.19;4.09;4.09;4.08;4.09
284;0.485;25.19;4.09;4.09;4.08;4.09
286;0.486;25.19;4.09;4.09;4.08;4.09
288;0.485;25.19;4.09;4.09;4.08;4.09
290;0.486;25.19;4.09;4.09;4.08;4.09
292;0.482;25.19;4.09;4.09;4.08;4.09
293;0.485;25.19;4.09;4.09;4.08;4.09
295;0.482;25.19;4.09;4.09;4.08;4.09
297;0.486;25.19;4.09;4.09;4.08;4.09
299;0.485;25.19;4.09;4.09;4.08;4.09
301;0.486;25.19;4.09;4.09;4.08;4.09
303;0.485;25.19;4.09;4.09;4.08;4.09
305;0.485;25.19;4.09;4.09;4.08;4.09
307;0.485;25.19;4.09;4.09;4.08;4.09
308;0.485;25.19;4.09;4.09;4.08;4.09
310;0.485;25.19;4.09;4.09;4.08;4.09
312;0.485;25.19;4.09;4.09;4.08;4.09
314;0.488;25.19;4.09;4.09;4.08;4.09
316;0.486;25.19;4.09;4.08;4.08;4.09
318;0.485;25.19;4.09;4.08;4.08;4.09
320;0.486;25.19;4.09;4.08;4.08;4.09
322;0.486;25.19;4.09;4.08;4.08;4.09
323;0.486;25.19;4.09;4.08;4.08;4.09
325;0.485;25.19;4.09;4.08;4.07;4.09
327;0.485;25.19;4.09;4.08;4.08;4.09
329;0.488;25.19;4.09;4.08;4.07;4.09
331;0.482;25.19;4.09;4.08;4.07;4.09
333;0.48;25.19;4.09;4.08;4.07;4.09
335;0.486;25.19;4.09;4.08;4.07;4.09
337;0.485;25.19;4.09;4.08;4.07;4.09
338;0.489;25.19;4.09;4.08;4.07;4.09
