Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;2.115;24.44;3.96;4.02;4.01;3.97
1;2.106;24.44;3.99;4;3.98;3.98
3;2.11;24.44;3.98;4;4.01;3.97
5;2.11;24.44;3.98;4.02;3.98;3.97
7;2.108;24.44;3.98;4;4.01;3.97
9;2.108;24.44;3.98;4.02;3.98;3.97
11;2.108;24.44;3.98;4;4;3.97
13;2.104;24.44;3.98;4.02;3.98;3.97
15;2.106;24.5;3.98;4;4;3.97
16;2.108;24.5;3.98;4.02;3.98;3.97
18;2.106;24.5;3.98;4;4;3.97
20;2.102;24.5;3.99;4;3.98;3.97
22;2.11;24.5;3.97;3.99;4;3.97
24;2.106;24.5;3.97;4.01;3.98;3.97
26;2.11;24.5;3.97;3.99;4;3.97
28;2.11;24.5;3.97;4.01;3.98;3.97
30;2.104;24.5;3.97;3.99;4;3.97
31;2.106;24.5;3.97;4.01;3.98;3.97
33;2.106;24.5;3.97;3.99;4;3.97
35;2.106;24.5;3.97;4.01;3.98;3.97
37;2.104;24.5;3.97;3.99;4;3.97
39;2.101;24.5;3.97;4.01;3.98;3.97
41;2.106;24.5;3.97;3.99;4;3.97
43;2.104;24.5;3.97;4.01;3.98;3.97
44;2.106;24.5;3.97;3.99;4;3.97
46;2.102;24.56;3.97;4.01;3.97;3.97
48;2.101;24.56;3.97;3.99;4;3.97
50;2.102;24.56;3.97;4.01;3.97;3.97
52;2.11;24.56;3.97;3.99;4;3.97
54;2.104;24.56;3.97;4.01;3.97;3.97
56;2.102;24.56;3.97;3.99;4;3.97
58;2.104;24.56;3.97;4.01;3.97;3.97
59;2.102;24.56;3.97;3.99;4;3.97
61;2.102;24.56;3.97;4.01;3.97;3.97
63;2.104;24.56;3.97;3.99;3.99;3.97
65;2.102;24.56;3.97;4.01;3.97;3.97
67;2.104;24.56;3.97;3.99;3.99;3.97
69;2.102;24.56;3.97;4.01;3.97;3.97
71;2.102;24.56;3.97;3.99;3.99;3.97
73;2.104;24.56;3.97;4.01;3.97;3.97
74;2.104;24.56;3.97;3.99;3.99;3.97
76;2.104;24.56;3.97;4.01;3.97;3.96
78;2.102;24.62;3.97;3.99;3.99;3.97
80;2.099;24.62;3.97;4.01;3.97;3.97
82;2.106;24.62;3.97;3.99;3.99;3.97
84;2.102;24.62;3.97;4.01;3.97;3.97
86;2.104;24.62;3.97;3.99;3.99;3.97
88;2.104;24.62;3.97;4;3.97;3.96
89;2.101;24.62;3.97;3.98;3.99;3.97
91;2.099;24.62;3.97;4;3.97;3.96
93;2.106;24.62;3.97;3.98;3.99;3.97
95;2.099;24.62;3.97;4;3.97;3.96
97;2.101;24.62;3.97;3.98;3.99;3.96
99;2.099;24.62;3.97;4;3.96;3.96
101;2.106;24.62;3.97;3.98;3.99;3.96
103;2.099;24.62;3.97;4;3.96;3.96
104;2.099;24.62;3.97;3.98;3.99;3.96
106;2.097;24.69;3.97;4;3.96;3.96
108;2.099;24.69;3.97;3.98;3.99;3.96
110;2.099;24.69;3.96;4;3.96;3.96
112;2.097;24.69;3.96;3.98;3.99;3.96
114;2.099;24.69;3.96;4;3.96;3.96
116;2.097;24.69;3.96;3.98;3.99;3.96
117;2.095;24.69;3.96;4;3.96;3.96
119;2.102;24.69;3.96;3.98;3.99;3.96
121;2.102;24.69;3.96;4;3.96;3.96
123;2.101;24.69;3.96;3.98;3.99;3.96
125;2.101;24.69;3.96;4;3.96;3.96
127;2.099;24.69;3.96;3.98;3.98;3.96
129;2.097;24.69;3.96;4;3.96;3.96
131;2.093;24.69;3.96;3.98;3.98;3.96
132;2.095;24.75;3.96;4;3.96;3.96
134;2.097;24.75;3.96;3.98;3.98;3.96
136;2.097;24.75;3.96;4;3.96;3.96
138;2.101;24.75;3.96;3.98;3.98;3.96
140;2.095;24.75;3.96;4;3.96;3.96
142;2.101;24.75;3.96;3.98;3.98;3.96
144;2.097;24.75;3.96;4;3.96;3.96
146;2.095;24.75;3.96;3.98;3.98;3.96
147;2.097;24.75;3.96;4;3.96;3.96
149;2.099;24.75;3.96;3.98;3.98;3.96
151;2.097;24.75;3.96;4;3.96;3.96
153;2.095;24.75;3.96;3.98;3.98;3.96
155;2.095;24.75;3.96;4;3.96;3.96
157;2.097;24.75;3.96;3.98;3.98;3.96
159;2.095;24.75;3.96;3.99;3.96;3.96
161;2.097;24.75;3.96;3.98;3.98;3.96
162;2.097;24.75;3.96;3.99;3.96;3.96
164;2.099;24.81;3.96;3.98;3.98;3.96
166;2.097;24.81;3.96;3.99;3.96;3.96
168;2.097;24.75;3.96;3.97;3.98;3.96
170;2.095;24.81;3.96;3.99;3.96;3.96
172;2.097;24.81;3.96;3.97;3.98;3.96
174;2.095;24.81;3.96;3.99;3.95;3.96
176;2.097;24.81;3.96;3.97;3.98;3.96
177;2.099;24.81;3.96;3.99;3.95;3.96
179;2.095;24.81;3.96;3.97;3.98;3.96
181;2.092;24.81;3.96;3.99;3.95;3.96
183;2.095;24.81;3.96;3.97;3.98;3.96
185;2.093;24.81;3.96;3.99;3.95;3.95
187;2.099;24.81;3.96;3.97;3.98;3.96
189;2.095;24.81;3.96;3.99;3.95;3.96
190;2.095;24.81;3.96;3.97;3.98;3.96
192;2.095;24.81;3.96;3.99;3.95;3.96
194;2.095;24.81;3.96;3.97;3.98;3.96
196;2.093;24.87;3.96;3.99;3.95;3.96
198;2.093;24.81;3.96;3.97;3.97;3.96
200;2.097;24.87;3.94;3.99;3.97;3.96
202;2.093;24.87;3.96;3.97;3.98;3.96
204;2.095;24.87;3.96;3.99;3.95;3.96
205;2.095;24.87;3.96;3.97;3.97;3.96
207;2.095;24.87;3.96;3.99;3.95;3.95
209;2.095;24.87;3.96;3.97;3.97;3.96
211;2.099;24.87;3.94;3.99;3.97;3.95
213;2.093;24.87;3.96;3.97;3.98;3.96
215;2.095;24.87;3.96;3.99;3.95;3.95
217;2.093;24.87;3.96;3.97;3.97;3.95
219;2.093;24.87;3.96;3.99;3.95;3.95
220;2.092;24.87;3.95;3.97;3.97;3.95
222;2.093;24.87;3.95;3.99;3.95;3.95
224;2.093;24.87;3.95;3.97;3.97;3.95
226;2.095;24.87;3.95;3.99;3.95;3.95
228;2.093;24.87;3.95;3.97;3.97;3.95
230;2.093;24.87;3.95;3.99;3.95;3.95
232;2.093;24.87;3.95;3.97;3.97;3.95
234;2.093;24.87;3.94;3.98;3.97;3.95
235;2.09;24.87;3.97;3.97;3.95;3.96
237;2.099;24.87;3.94;3.98;3.97;3.95
239;2.095;24.87;3.95;3.97;3.97;3.95
241;2.093;24.87;3.95;3.98;3.95;3.95
243;2.09;24.87;3.95;3.97;3.97;3.95
245;2.092;24.87;3.95;3.98;3.95;3.95
247;2.092;24.94;3.95;3.97;3.97;3.95
249;2.088;24.94;3.95;3.98;3.95;3.95
250;2.092;24.94;3.95;3.96;3.97;3.95
252;2.09;24.94;3.95;3.98;3.95;3.95
254;2.095;24.94;3.95;3.96;3.97;3.95
256;2.093;24.94;3.94;3.98;3.97;3.95
258;2.095;24.94;3.95;3.96;3.97;3.95
260;2.09;24.94;3.95;3.98;3.95;3.95
262;2.09;24.94;3.95;3.96;3.97;3.95
264;2.092;24.94;3.95;3.98;3.95;3.95
265;2.095;24.94;3.95;3.96;3.97;3.95
267;2.088;24.94;3.94;3.98;3.97;3.95
269;2.092;24.94;3.95;3.96;3.97;3.95
271;2.092;24.94;3.95;3.98;3.95;3.95
273;2.092;24.94;3.95;3.96;3.97;3.95
275;2.092;24.94;3.95;3.98;3.94;3.95
277;2.09;24.94;3.95;3.96;3.97;3.95
278;2.097;24.94;3.94;3.98;3.97;3.94
280;2.09;24.94;3.96;3.96;3.94;3.95
282;2.093;24.94;3.94;3.98;3.97;3.95
284;2.093;24.94;3.95;3.96;3.97;3.95
286;2.09;24.94;3.95;3.98;3.94;3.95
288;2.09;25;3.95;3.96;3.97;3.95
290;2.092;25;3.95;3.98;3.94;3.94
292;2.092;25;3.95;3.96;3.96;3.95
293;2.093;25;3.93;3.98;3.97;3.94
295;2.088;25;3.95;3.96;3.97;3.95
297;2.088;25;3.95;3.98;3.94;3.94
299;2.092;25;3.95;3.96;3.97;3.95
301;2.088;25;3.95;3.98;3.94;3.94
303;2.09;25;3.95;3.96;3.96;3.95
305;2.09;25;3.95;3.98;3.94;3.94
307;2.086;25;3.95;3.96;3.96;3.94
308;2.088;25;3.95;3.98;3.94;3.94
310;2.09;25;3.95;3.96;3.96;3.94
312;2.086;25;3.95;3.98;3.94;3.94
314;2.086;25;3.95;3.96;3.96;3.94
316;2.088;25;3.95;3.98;3.94;3.94
318;2.092;25;3.95;3.96;3.96;3.94
320;2.086;25;3.95;3.98;3.94;3.94
322;2.088;25;3.95;3.96;3.96;3.94
323;2.086;25;3.95;3.97;3.94;3.94
325;2.092;25.06;3.95;3.96;3.96;3.94
327;2.086;25.06;3.95;3.98;3.94;3.94
329;2.088;25.06;3.95;3.96;3.96;3.94
331;2.086;25.06;3.94;3.97;3.94;3.94
333;2.088;25.06;3.94;3.96;3.96;3.94
335;2.088;25.06;3.94;3.97;3.94;3.94
337;2.088;25.06;3.94;3.95;3.96;3.94
338;2.088;25.06;3.94;3.97;3.94;3.94
340;2.088;25.06;3.94;3.95;3.96;3.94
342;2.09;25.06;3.93;3.97;3.96;3.94
344;2.088;25.06;3.94;3.95;3.96;3.94
346;2.086;25.06;3.94;3.97;3.94;3.94
348;2.086;25.06;3.94;3.95;3.96;3.94
350;2.084;25.06;3.94;3.97;3.94;3.94
351;2.09;25.06;3.94;3.95;3.96;3.94
353;2.086;25.06;3.94;3.97;3.94;3.94
355;2.088;25.06;3.94;3.95;3.96;3.94
357;2.088;25.12;3.93;3.97;3.96;3.94
359;2.086;25.06;3.94;3.95;3.96;3.94
361;2.086;25.12;3.93;3.97;3.96;3.94
363;2.088;25.06;3.94;3.95;3.96;3.94
365;2.088;25.12;3.94;3.97;3.94;3.94
366;2.088;25.06;3.94;3.95;3.96;3.94
368;2.086;25.12;3.94;3.97;3.93;3.94
370;2.084;25.12;3.94;3.95;3.96;3.94
372;2.084;25.12;3.94;3.97;3.93;3.94
374;2.084;25.12;3.94;3.95;3.96;3.94
376;2.086;25.12;3.93;3.97;3.96;3.94
378;2.088;25.12;3.94;3.95;3.96;3.94
380;2.083;25.12;3.94;3.97;3.93;3.94
381;2.086;25.12;3.94;3.95;3.96;3.94
383;2.09;25.12;3.93;3.97;3.96;3.93
385;2.084;25.12;3.94;3.95;3.96;3.94
387;2.088;25.12;3.94;3.97;3.93;3.94
389;2.086;25.12;3.94;3.95;3.96;3.94
391;2.083;25.12;3.94;3.97;3.93;3.93
393;2.084;25.12;3.94;3.95;3.95;3.94
395;2.084;25.12;3.93;3.96;3.95;3.94
396;2.084;25.12;3.94;3.95;3.95;3.94
398;2.088;25.12;3.93;3.96;3.95;3.93
400;2.083;25.12;3.94;3.95;3.95;3.94
402;2.081;25.19;3.94;3.97;3.93;3.93
404;2.083;25.19;3.94;3.95;3.95;3.93
406;2.083;25.19;3.94;3.97;3.93;3.93
408;2.081;25.19;3.94;3.95;3.95;3.93
410;2.081;25.19;3.94;3.96;3.93;3.93
411;2.083;25.19;3.94;3.95;3.95;3.94
413;2.088;25.19;3.92;3.96;3.95;3.93
415;2.083;25.19;3.94;3.95;3.95;3.93
417;2.084;25.19;3.94;3.96;3.93;3.93
419;2.083;25.19;3.94;3.94;3.95;3.93
421;2.083;25.19;3.94;3.96;3.93;3.93
423;2.083;25.19;3.94;3.94;3.95;3.93
424;2.084;25.19;3.92;3.96;3.95;3.93
426;2.083;25.19;3.94;3.94;3.95;3.93
428;2.084;25.19;3.92;3.96;3.95;3.93
430;2.083;25.19;3.94;3.94;3.95;3.93
432;2.081;25.19;3.94;3.96;3.93;3.93
