Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;2.141;24.62;4.01;4.04;4.02;4.02
1;2.135;24.62;4.02;4.02;4.02;4.02
3;2.141;24.62;4.01;4.04;4.02;4.02
5;2.135;24.62;4.01;4.01;4.02;4.02
7;2.137;24.62;4.01;4.04;4.02;4.02
9;2.137;24.62;4.01;4.01;4.02;4.02
11;2.139;24.62;4.01;4.03;4.01;4.02
13;2.133;24.62;4.01;4.01;4.01;4.02
15;2.155;24.62;4;4.03;4.01;4.02
16;2.133;24.62;4.01;4.01;4.01;4.01
18;2.139;24.62;4;4.03;4.01;4.01
20;2.132;24.62;4.01;4.01;4.01;4.02
22;2.132;24.62;4;4.03;4.01;4.01
24;2.13;24.62;4.01;4.01;4.01;4.01
26;2.175;24.62;4;4.02;4.01;4.01
28;2.133;24.62;4;4;4.01;4.01
30;2.137;24.62;4;4.02;4.01;4.01
31;2.13;24.62;4;4;4.01;4.01
33;2.133;24.62;4;4.02;4.01;4.01
35;2.13;24.62;4;4;4.01;4.01
37;2.144;24.62;4;4.02;4.01;4.01
39;2.132;24.62;4;4;4.01;4.01
41;2.135;24.62;3.99;4.02;4.01;4.01
43;2.132;24.62;4;4;4.01;4.01
44;2.139;24.62;3.99;4.02;4.01;4.01
46;2.126;24.62;4;4;4.01;4.01
48;2.132;24.62;3.99;4.02;4;4.01
50;2.128;24.62;4;4;4;4.01
52;2.128;24.62;3.99;4.02;4;4.01
54;2.132;24.62;4;3.99;4;4.01
56;2.132;24.62;3.99;4.02;4;4.01
58;2.13;24.62;4;3.99;4;4.01
59;2.13;24.62;3.99;4.01;4;4
61;2.132;24.62;3.99;3.99;4;4
63;2.128;24.62;3.99;4.01;4;4
65;2.128;24.62;3.99;3.99;4;4
67;2.13;24.62;3.99;4.01;4;4
69;2.126;24.62;3.99;3.99;4;4
71;2.126;24.62;3.99;4.01;4;4
73;2.121;24.62;3.99;3.99;4;4
74;2.193;24.62;3.98;4.01;4;4
76;2.146;24.62;3.99;3.99;4;4
78;2.141;24.56;3.98;4.01;4;4
80;2.133;24.62;3.99;3.99;4;4
82;2.133;24.62;3.98;4.01;4;4
84;2.126;24.62;3.99;3.99;4;4
86;2.128;24.62;3.98;4.01;4;4
88;2.132;24.62;3.99;3.99;4;4
89;2.13;24.62;3.98;4.01;4;4
91;2.124;24.62;3.99;3.99;4;4
93;2.126;24.62;3.98;4.01;4;4
95;2.126;24.62;3.99;3.98;4;4
97;2.128;24.62;3.98;4.01;4;4
99;2.128;24.62;3.99;3.98;4;4
101;2.128;24.62;3.98;4;3.99;4
103;2.128;24.56;3.99;3.98;4;4
104;2.128;24.62;3.98;4;3.99;4
106;2.128;24.62;3.98;4;3.99;4
108;2.128;24.62;3.98;3.98;4;4
110;2.128;24.62;3.98;4;3.99;4
112;2.126;24.62;3.98;4;3.99;4
114;2.124;24.62;3.98;3.98;3.99;4
116;2.124;24.62;3.98;4;3.99;4
117;2.126;24.62;3.98;4;3.99;4
119;2.123;24.62;3.98;3.98;3.99;4
121;2.124;24.62;3.98;4;3.99;3.99
123;2.126;24.62;3.98;4;3.99;3.99
125;2.119;24.62;3.98;3.98;3.99;4
127;2.126;24.62;3.98;4;3.99;3.99
129;2.119;24.62;3.98;4;3.99;3.99
131;2.121;24.62;3.98;3.98;3.99;3.99
132;2.124;24.62;3.98;4;3.99;3.99
134;2.121;24.62;3.97;4;3.99;3.99
136;2.117;24.62;3.98;3.98;3.99;3.99
138;2.121;24.62;3.97;4;3.99;3.99
140;2.121;24.62;3.97;4;3.99;3.99
142;2.11;24.62;3.98;3.98;3.99;3.99
144;2.117;24.62;3.97;4;3.99;3.99
146;2.117;24.62;3.97;4;3.99;3.99
147;2.124;24.62;3.97;4;3.99;3.99
149;2.115;24.62;3.98;3.98;3.99;3.99
151;2.119;24.62;3.97;4;3.99;3.99
153;2.121;24.62;3.97;4;3.99;3.99
155;2.121;24.62;3.97;4;3.99;3.99
157;2.119;24.62;3.98;3.98;3.99;3.99
159;2.117;24.62;3.97;4;3.99;3.99
161;2.123;24.62;3.97;4;3.99;3.99
162;2.119;24.62;3.97;4;3.99;3.99
164;2.121;24.62;3.97;4;3.99;3.99
166;2.112;24.62;3.98;3.97;3.99;3.99
168;2.119;24.62;3.97;3.99;3.99;3.99
170;2.121;24.62;3.97;4;3.99;3.99
172;2.115;24.62;3.97;3.97;3.99;3.99
174;2.117;24.62;3.97;3.99;3.99;3.99
176;2.117;24.62;3.97;3.99;3.99;3.99
177;2.121;24.62;3.97;3.99;3.99;3.99
179;2.119;24.62;3.97;3.99;3.99;3.99
181;2.115;24.62;3.97;3.97;3.99;3.99
183;2.119;24.62;3.97;3.99;3.99;3.99
185;2.119;24.62;3.97;3.99;3.99;3.99
187;2.117;24.62;3.97;3.99;3.99;3.99
189;2.117;24.62;3.97;3.99;3.99;3.99
190;2.119;24.62;3.97;3.99;3.99;3.99
192;2.114;24.62;3.97;3.97;3.99;3.99
194;2.121;24.62;3.97;3.99;3.98;3.99
196;2.117;24.62;3.97;3.99;3.98;3.99
198;2.115;24.62;3.97;3.99;3.98;3.99
200;2.117;24.62;3.97;3.99;3.99;3.99
202;2.117;24.62;3.97;3.99;3.99;3.99
204;2.115;24.62;3.97;3.99;3.98;3.99
205;2.112;24.62;3.97;3.97;3.99;3.99
207;2.115;24.62;3.97;3.99;3.98;3.99
209;2.114;24.62;3.96;3.99;3.98;3.99
211;2.115;24.62;3.96;3.99;3.98;3.99
213;2.119;24.62;3.96;3.99;3.98;3.99
215;2.114;24.62;3.96;3.99;3.98;3.99
217;2.117;24.69;3.96;3.99;3.98;3.99
219;2.11;24.69;3.97;3.97;3.98;3.99
220;2.114;24.69;3.96;3.99;3.98;3.99
222;2.112;24.69;3.96;3.99;3.98;3.99
224;2.114;24.69;3.96;3.99;3.98;3.98
226;2.117;24.69;3.96;3.99;3.98;3.99
228;2.114;24.69;3.96;3.99;3.98;3.99
230;2.115;24.69;3.96;3.99;3.98;3.98
232;2.11;24.69;3.96;3.99;3.98;3.98
234;2.112;24.69;3.97;3.97;3.98;3.98
235;2.112;24.69;3.96;3.99;3.98;3.98
237;2.114;24.69;3.96;3.99;3.98;3.98
239;2.108;24.69;3.97;3.97;3.98;3.98
241;2.114;24.69;3.96;3.99;3.98;3.98
243;2.112;24.69;3.96;3.99;3.98;3.98
245;2.115;24.69;3.96;3.99;3.98;3.98
247;2.112;24.69;3.96;3.99;3.98;3.98
249;2.112;24.69;3.96;3.99;3.98;3.98
250;2.114;24.69;3.96;3.99;3.98;3.98
252;2.114;24.69;3.96;3.99;3.98;3.98
254;2.108;24.69;3.97;3.97;3.98;3.98
256;2.112;24.69;3.96;3.99;3.98;3.98
258;2.11;24.69;3.96;3.99;3.98;3.98
260;2.108;24.69;3.96;3.99;3.98;3.98
262;2.11;24.69;3.96;3.99;3.98;3.98
264;2.108;24.69;3.96;3.99;3.98;3.98
265;2.105;24.69;3.96;3.96;3.98;3.98
267;2.11;24.69;3.96;3.98;3.98;3.98
269;2.11;24.69;3.96;3.98;3.98;3.98
271;2.112;24.69;3.96;3.98;3.98;3.98
273;2.108;24.69;3.96;3.98;3.98;3.98
275;2.108;24.69;3.96;3.98;3.98;3.98
277;2.112;24.69;3.96;3.98;3.98;3.98
278;2.11;24.69;3.96;3.98;3.98;3.98
280;2.106;24.69;3.96;3.96;3.98;3.98
282;2.11;24.69;3.96;3.98;3.98;3.98
284;2.108;24.69;3.96;3.98;3.98;3.98
286;2.11;24.69;3.96;3.98;3.98;3.98
288;2.11;24.75;3.96;3.98;3.97;3.98
290;2.11;24.75;3.96;3.98;3.97;3.98
292;2.105;24.69;3.96;3.96;3.98;3.98
293;2.103;24.69;3.96;3.98;3.98;3.96
295;2.105;24.75;3.96;3.96;3.98;3.98
297;2.105;24.69;3.96;3.98;3.97;3.96
299;2.103;24.69;3.96;3.96;3.97;3.98
301;2.106;24.69;3.96;3.98;3.97;3.97
303;2.106;24.75;3.96;3.98;3.97;3.97
305;2.108;24.75;3.96;3.98;3.97;3.97
307;2.105;24.75;3.96;3.98;3.97;3.97
308;2.101;24.75;3.96;3.96;3.97;3.97
310;2.108;24.75;3.96;3.98;3.97;3.97
312;2.106;24.75;3.96;3.98;3.97;3.97
314;2.106;24.75;3.95;3.98;3.97;3.97
316;2.106;24.75;3.95;3.98;3.97;3.97
318;2.106;24.75;3.95;3.98;3.97;3.97
320;2.105;24.75;3.95;3.98;3.97;3.97
322;2.106;24.75;3.95;3.98;3.97;3.97
323;2.106;24.75;3.95;3.98;3.97;3.97
325;2.103;24.75;3.96;3.96;3.97;3.97
327;2.105;24.75;3.95;3.98;3.97;3.97
329;2.105;24.75;3.95;3.98;3.97;3.97
331;2.108;24.75;3.95;3.98;3.97;3.97
333;2.101;24.75;3.96;3.96;3.97;3.97
335;2.105;24.75;3.95;3.98;3.97;3.97
337;2.103;24.75;3.95;3.98;3.97;3.97
338;2.106;24.75;3.95;3.98;3.97;3.97
340;2.108;24.75;3.95;3.98;3.97;3.97
342;2.108;24.75;3.95;3.98;3.97;3.97
344;2.103;24.75;3.95;3.98;3.97;3.97
346;2.105;24.75;3.95;3.98;3.97;3.97
348;2.105;24.75;3.95;3.98;3.97;3.97
350;2.105;24.81;3.95;3.98;3.97;3.97
351;2.105;24.81;3.95;3.98;3.97;3.97
353;2.105;24.81;3.95;3.98;3.97;3.97
355;2.103;24.75;3.95;3.98;3.97;3.97
357;2.105;24.81;3.95;3.98;3.97;3.97
359;2.103;24.81;3.95;3.98;3.97;3.97
361;2.103;24.81;3.95;3.98;3.97;3.97
363;2.11;24.81;3.95;3.98;3.97;3.97
365;2.105;24.81;3.95;3.98;3.97;3.97
366;2.103;24.81;3.95;3.98;3.97;3.97
368;2.103;24.81;3.95;3.98;3.97;3.97
370;2.099;24.81;3.95;3.98;3.97;3.97
372;2.099;24.81;3.95;3.98;3.97;3.97
374;2.106;24.81;3.95;3.98;3.97;3.97
376;2.103;24.81;3.95;3.98;3.96;3.97
378;2.099;24.81;3.95;3.95;3.97;3.97
380;2.103;24.81;3.95;3.97;3.97;3.97
381;2.101;24.81;3.95;3.97;3.97;3.97
383;2.101;24.81;3.95;3.97;3.96;3.97
385;2.105;24.81;3.95;3.97;3.96;3.97
387;2.101;24.81;3.95;3.97;3.96;3.97
389;2.106;24.81;3.95;3.97;3.96;3.97
391;2.097;24.81;3.95;3.95;3.96;3.97
393;2.101;24.81;3.95;3.97;3.96;3.97
395;2.099;24.81;3.95;3.97;3.96;3.97
396;2.103;24.81;3.95;3.95;3.96;3.97
398;2.099;24.81;3.95;3.97;3.96;3.95
400;2.096;24.81;3.95;3.95;3.96;3.97
402;2.097;24.81;3.95;3.97;3.96;3.96
404;2.097;24.81;3.95;3.97;3.96;3.96
406;2.103;24.81;3.95;3.97;3.96;3.97
408;2.097;24.81;3.95;3.97;3.96;3.96
410;2.097;24.81;3.95;3.95;3.96;3.97
411;2.099;24.87;3.95;3.97;3.96;3.96
413;2.101;24.81;3.95;3.97;3.96;3.97
415;2.101;24.87;3.95;3.97;3.96;3.96
417;2.097;24.87;3.95;3.95;3.96;3.97
419;2.097;24.87;3.95;3.97;3.96;3.96
421;2.101;24.87;3.95;3.97;3.96;3.96
423;2.099;24.87;3.95;3.97;3.96;3.96
424;2.099;24.87;3.94;3.97;3.96;3.96
426;2.099;24.87;3.94;3.97;3.96;3.96
428;2.096;24.87;3.94;3.97;3.96;3.96
430;2.103;24.87;3.94;3.97;3.96;3.96
432;2.097;24.87;3.94;3.97;3.96;3.96
434;2.094;24.87;3.95;3.95;3.96;3.96
436;2.097;24.87;3.94;3.97;3.96;3.96
438;2.097;24.87;3.94;3.97;3.96;3.96
439;2.099;24.87;3.94;3.97;3.96;3.96
441;2.101;24.87;3.94;3.97;3.96;3.96
443;2.097;24.87;3.94;3.97;3.96;3.96
445;2.097;24.87;3.94;3.97;3.96;3.96
447;2.092;24.87;3.95;3.95;3.96;3.96
449;2.096;24.87;3.94;3.97;3.96;3.96
451;2.096;24.87;3.94;3.97;3.96;3.96
453;2.092;24.87;3.94;3.97;3.96;3.96
454;2.101;24.87;3.94;3.97;3.96;3.96
456;2.096;24.87;3.94;3.97;3.96;3.96
458;2.097;24.87;3.94;3.97;3.96;3.96
460;2.097;24.87;3.94;3.97;3.95;3.96
462;2.097;24.87;3.94;3.97;3.95;3.96
464;2.099;24.87;3.94;3.97;3.96;3.96
466;2.094;24.87;3.94;3.97;3.95;3.96
468;2.097;24.87;3.95;3.94;3.95;3.96
469;2.094;24.87;3.95;3.96;3.95;3.95
471;2.09;24.94;3.95;3.94;3.96;3.96
473;2.094;24.94;3.95;3.96;3.96;3.94
475;2.094;24.94;3.95;3.94;3.95;3.96
477;2.096;24.94;3.94;3.96;3.95;3.96
479;2.096;24.94;3.94;3.96;3.95;3.96
481;2.094;24.94;3.94;3.96;3.95;3.96
483;2.094;24.94;3.94;3.96;3.95;3.96
484;2.09;24.94;3.94;3.96;3.95;3.96
486;2.094;24.94;3.94;3.96;3.95;3.96
488;2.094;24.94;3.94;3.96;3.95;3.96
490;2.094;24.94;3.94;3.94;3.95;3.96
492;2.094;24.94;3.94;3.96;3.95;3.96
494;2.092;24.94;3.94;3.96;3.95;3.96
496;2.096;24.94;3.94;3.96;3.95;3.96
498;2.092;24.94;3.94;3.94;3.95;3.96
499;2.094;24.94;3.94;3.96;3.95;3.94
501;2.092;24.94;3.94;3.94;3.95;3.96
503;2.09;24.94;3.94;3.96;3.95;3.96
505;2.092;24.94;3.94;3.96;3.95;3.95
507;2.096;24.94;3.94;3.96;3.95;3.95
509;2.087;24.94;3.94;3.94;3.95;3.96
511;2.096;24.94;3.94;3.96;3.95;3.95
512;2.092;25;3.94;3.96;3.95;3.95
514;2.092;25;3.94;3.96;3.95;3.95
516;2.092;24.94;3.94;3.96;3.95;3.95
518;2.092;25;3.94;3.96;3.95;3.95
520;2.09;25;3.94;3.94;3.95;3.95
522;2.097;24.94;3.94;3.96;3.95;3.95
524;2.092;25;3.94;3.96;3.95;3.95
526;2.092;25;3.94;3.96;3.94;3.95
527;2.085;25;3.94;3.94;3.95;3.95
529;2.09;25;3.94;3.96;3.95;3.95
531;2.092;25;3.94;3.96;3.94;3.95
533;2.09;25;3.94;3.96;3.94;3.95
535;2.088;25;3.94;3.96;3.94;3.95
537;2.088;25;3.94;3.94;3.94;3.95
539;2.088;25;3.93;3.95;3.94;3.95
541;2.092;25;3.93;3.96;3.94;3.95
542;2.09;25;3.93;3.96;3.94;3.95
544;2.09;25.06;3.93;3.96;3.94;3.95
546;2.09;25;3.93;3.96;3.94;3.95
548;2.088;25.06;3.94;3.93;3.94;3.95
550;2.09;25.06;3.93;3.95;3.94;3.95
552;2.088;25.06;3.93;3.95;3.94;3.95
554;2.087;25.06;3.94;3.93;3.94;3.95
556;2.087;25.06;3.94;3.95;3.94;3.93
557;2.087;25.06;3.94;3.93;3.94;3.95
559;2.088;25.06;3.93;3.95;3.94;3.95
561;2.088;25.06;3.93;3.95;3.94;3.95
563;2.087;25.06;3.93;3.95;3.94;3.95
565;2.087;25.06;3.94;3.93;3.94;3.95
567;2.088;25.06;3.93;3.95;3.94;3.95
569;2.092;25.06;3.93;3.95;3.94;3.95
571;2.085;25.06;3.94;3.93;3.94;3.95
572;2.09;25.06;3.93;3.95;3.94;3.94
574;2.085;25.06;3.94;3.93;3.94;3.94
576;2.087;25.12;3.93;3.95;3.94;3.95
578;2.088;25.12;3.93;3.95;3.94;3.94
580;2.087;25.12;3.93;3.95;3.94;3.94
582;2.087;25.12;3.93;3.95;3.93;3.94
584;2.083;25.12;3.94;3.93;3.94;3.95
585;2.083;25.12;3.93;3.95;3.93;3.94
587;2.087;25.12;3.93;3.95;3.93;3.94
589;2.085;25.12;3.93;3.95;3.93;3.94
