Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;2.119;24.87;4.02;4.04;3.99;4.04
1;2.112;24.87;4.03;4.02;3.99;4.02
3;2.112;24.87;4;4.04;3.99;4.03
5;2.11;24.87;4.03;4.02;3.99;4.02
7;2.112;24.87;4;4.04;3.99;4.03
9;2.11;24.87;4.02;4.02;3.99;4.01
11;2.112;24.87;4;4.03;3.99;4.03
13;2.112;24.87;4.02;4.01;3.99;4.01
15;2.112;24.87;3.99;4.03;3.99;4.03
16;2.108;24.81;4.02;4.01;3.99;4.01
18;2.11;24.87;3.99;4.03;3.99;4.02
20;2.108;24.87;4.02;4.01;3.99;4.01
22;2.108;24.87;3.99;4.03;3.98;4.02
24;2.108;24.87;4.02;4.01;3.99;4.01
26;2.11;24.87;3.99;4.03;3.98;4.02
28;2.106;24.87;4.02;4.01;3.98;4.01
30;2.11;24.87;3.99;4.02;3.98;4.02
31;2.106;24.87;4.01;4;3.98;4.01
33;2.108;24.81;3.99;4.02;3.98;4.02
35;2.11;24.87;4.01;4;3.98;4.01
37;2.108;24.87;3.99;4.02;3.98;4.02
39;2.108;24.87;4.01;4;3.98;4
41;2.105;24.87;3.99;4.02;3.98;4.02
43;2.105;24.87;4.01;4;3.98;4
44;2.106;24.87;3.99;4.02;3.98;4.02
46;2.105;24.87;4.01;4;3.98;4
48;2.106;24.87;3.98;4.02;3.98;4.02
50;2.105;24.87;4.01;4;3.98;4
52;2.108;24.87;3.98;4.02;3.98;4.02
54;2.106;24.87;4.01;4;3.98;4
56;2.108;24.87;3.98;4.01;3.98;4.01
58;2.106;24.87;4.01;3.99;3.98;4
59;2.108;24.87;3.98;4.01;3.98;4.01
61;2.105;24.87;4.01;3.99;3.98;4
63;2.103;24.87;3.98;4.01;3.98;4.01
65;2.097;24.87;4.01;3.99;3.98;4
67;2.106;24.87;3.98;4.01;3.98;4.01
69;2.099;24.87;4.01;3.99;3.98;3.99
71;2.101;24.87;3.98;4.01;3.98;4.01
73;2.097;24.87;4.01;3.99;3.98;3.99
74;2.105;24.87;3.98;4.01;3.98;4.01
76;2.099;24.87;4.01;3.99;3.98;3.99
78;2.099;24.87;3.98;4.01;3.98;4.01
80;2.103;24.87;4;3.99;3.98;3.99
82;2.101;24.87;3.98;4.01;3.97;4.01
84;2.106;24.87;4;3.99;3.98;3.99
86;2.101;24.87;3.98;4.01;3.97;4.01
88;2.099;24.94;4;3.99;3.98;3.99
89;2.101;24.87;3.98;4;3.97;4.01
91;2.101;24.87;4;3.98;3.98;3.99
93;2.103;24.87;3.98;4;3.97;4.01
95;2.097;24.94;4;3.98;3.97;3.99
97;2.099;24.87;3.98;4;3.97;4.01
99;2.096;24.87;4;3.98;3.97;3.99
101;2.097;24.94;3.98;4;3.97;4
103;2.094;24.94;4;3.98;3.97;3.99
104;2.099;24.94;3.98;4;3.97;4
