Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;2.996;23.19;3.97;4;3.98;3.97
1;2.996;23.19;3.97;4;3.98;3.97
3;2.992;23.19;3.97;3.99;3.98;3.97
5;2.996;23.19;3.97;3.99;3.98;3.97
7;2.994;23.19;3.96;3.99;3.98;3.96
9;2.992;23.19;3.96;3.99;3.98;3.96
11;2.992;23.19;3.96;3.99;3.97;3.96
13;2.989;23.19;3.96;3.99;3.97;3.96
15;2.994;23.19;3.96;3.99;3.97;3.96
16;2.992;23.19;3.96;3.99;3.97;3.96
18;2.992;23.19;3.96;3.99;3.97;3.96
20;2.99;23.19;3.96;3.99;3.97;3.96
22;2.989;23.19;3.96;3.98;3.97;3.96
24;2.987;23.25;3.96;3.98;3.97;3.95
26;2.992;23.19;3.96;3.98;3.97;3.95
28;2.99;23.25;3.96;3.98;3.97;3.95
29;2.989;23.25;3.96;3.98;3.97;3.95
31;2.99;23.25;3.95;3.98;3.97;3.95
33;2.989;23.25;3.95;3.98;3.97;3.95
35;2.987;23.25;3.95;3.98;3.97;3.95
37;2.987;23.25;3.95;3.98;3.96;3.95
39;2.987;23.25;3.95;3.98;3.96;3.95
41;2.99;23.25;3.95;3.98;3.96;3.95
43;2.987;23.25;3.95;3.98;3.96;3.95
44;2.987;23.25;3.95;3.98;3.96;3.95
46;2.985;23.25;3.95;3.98;3.96;3.95
48;2.985;23.25;3.95;3.98;3.96;3.95
50;2.985;23.25;3.95;3.98;3.96;3.95
52;2.985;23.25;3.95;3.98;3.96;3.95
54;2.985;23.25;3.95;3.98;3.96;3.95
56;2.979;23.25;3.95;3.97;3.96;3.94
58;2.985;23.25;3.95;3.97;3.96;3.94
59;2.979;23.25;3.95;3.97;3.96;3.94
61;2.981;23.25;3.95;3.97;3.96;3.94
63;2.981;23.31;3.95;3.97;3.96;3.94
65;2.981;23.31;3.95;3.97;3.96;3.94
67;2.979;23.31;3.95;3.97;3.96;3.94
69;2.979;23.31;3.95;3.97;3.96;3.94
71;2.983;23.31;3.95;3.97;3.96;3.94
73;2.979;23.31;3.95;3.97;3.96;3.94
74;2.981;23.31;3.94;3.97;3.96;3.94
76;2.979;23.31;3.94;3.97;3.96;3.94
78;2.979;23.31;3.94;3.97;3.96;3.94
80;2.979;23.31;3.94;3.97;3.96;3.94
82;2.978;23.31;3.94;3.97;3.95;3.94
84;2.976;23.31;3.94;3.97;3.95;3.94
86;2.978;23.31;3.94;3.97;3.95;3.94
87;2.976;23.31;3.94;3.97;3.95;3.94
89;2.978;23.37;3.94;3.97;3.95;3.94
91;2.974;23.31;3.94;3.97;3.95;3.94
93;2.976;23.37;3.94;3.97;3.95;3.93
95;2.978;23.37;3.94;3.97;3.95;3.93
97;2.976;23.37;3.94;3.97;3.95;3.93
99;2.979;23.37;3.94;3.97;3.95;3.93
101;2.974;23.37;3.94;3.97;3.95;3.93
102;2.974;23.37;3.94;3.96;3.95;3.93
104;2.974;23.37;3.94;3.96;3.95;3.93
106;2.974;23.37;3.94;3.96;3.95;3.93
108;2.972;23.37;3.94;3.96;3.95;3.93
110;2.972;23.37;3.94;3.96;3.95;3.93
112;2.974;23.37;3.94;3.96;3.95;3.93
114;2.972;23.37;3.94;3.96;3.95;3.93
116;2.972;23.37;3.94;3.96;3.95;3.93
117;2.974;23.44;3.94;3.96;3.95;3.93
119;2.974;23.44;3.94;3.96;3.95;3.93
121;2.972;23.44;3.94;3.96;3.95;3.93
123;2.972;23.44;3.94;3.96;3.95;3.93
125;2.97;23.44;3.94;3.96;3.95;3.93
127;2.974;23.44;3.94;3.96;3.95;3.93
129;2.97;23.44;3.94;3.96;3.94;3.93
131;2.97;23.44;3.93;3.96;3.94;3.93
132;2.972;23.44;3.93;3.96;3.94;3.93
134;2.972;23.5;3.93;3.96;3.94;3.93
136;2.972;23.5;3.93;3.96;3.94;3.92
138;2.97;23.5;3.93;3.96;3.94;3.92
140;2.974;23.5;3.93;3.96;3.94;3.92
142;2.968;23.5;3.93;3.96;3.94;3.92
144;2.967;23.5;3.93;3.96;3.94;3.92
145;2.97;23.5;3.93;3.96;3.94;3.92
147;2.967;23.5;3.93;3.96;3.94;3.92
149;2.968;23.5;3.93;3.96;3.94;3.92
151;2.967;23.5;3.93;3.96;3.94;3.92
153;2.97;23.56;3.93;3.96;3.94;3.92
155;2.97;23.56;3.93;3.96;3.94;3.92
157;2.967;23.56;3.93;3.95;3.94;3.92
