Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;1.091;28.12;4.06;4.08;4.07;4.08
1;1.066;28.12;4.06;4.08;4.07;4.08
3;1.069;28.12;4.06;4.08;4.07;4.08
5;1.076;28.12;4.06;4.08;4.07;4.08
7;1.064;28.12;4.07;4.06;4.07;4.07
9;1.066;28.12;4.06;4.08;4.07;4.08
11;1.107;28.12;4.06;4.08;4.06;4.08
13;1.061;28.12;4.06;4.08;4.07;4.07
15;1.078;28.12;4.06;4.06;4.07;4.08
16;1.076;28.12;4.06;4.08;4.07;4.06
18;1.076;28.12;4.06;4.06;4.07;4.08
20;1.071;28.12;4.06;4.08;4.07;4.06
22;1.08;28.12;4.06;4.06;4.07;4.08
24;1.073;28.06;4.06;4.08;4.07;4.06
26;1.069;28.12;4.06;4.05;4.07;4.08
28;1.071;28.12;4.06;4.08;4.07;4.06
30;1.066;28.12;4.06;4.05;4.07;4.08
31;1.093;28.12;4.06;4.08;4.06;4.06
33;1.071;28.12;4.06;4.05;4.06;4.08
35;1.073;28.06;4.06;4.08;4.06;4.06
37;1.085;28.06;4.06;4.05;4.06;4.07
39;1.086;28.06;4.06;4.07;4.06;4.06
41;1.081;28.06;4.06;4.05;4.06;4.08
43;1.108;28.06;4.06;4.07;4.06;4.06
44;1.095;28.06;4.06;4.05;4.06;4.07
46;1.091;28.06;4.06;4.07;4.06;4.06
48;1.093;28.06;4.05;4.05;4.06;4.07
50;1.097;28.06;4.05;4.07;4.06;4.05
52;1.093;28.06;4.05;4.05;4.06;4.07
54;1.088;28.06;4.05;4.07;4.06;4.05
56;1.086;28;4.05;4.05;4.06;4.07
58;1.085;28.06;4.05;4.07;4.06;4.05
59;1.093;28;4.05;4.07;4.06;4.07
61;1.083;28;4.05;4.07;4.06;4.07
63;1.102;28;4.05;4.07;4.06;4.07
65;1.086;28;4.05;4.07;4.06;4.07
67;1.088;28;4.05;4.07;4.06;4.07
69;1.085;28;4.05;4.07;4.06;4.07
71;1.085;28;4.05;4.07;4.06;4.07
73;1.085;28;4.05;4.07;4.06;4.07
74;1.086;28;4.05;4.07;4.06;4.07
76;1.091;28;4.05;4.07;4.06;4.07
78;1.097;28;4.05;4.07;4.06;4.07
80;1.081;28;4.05;4.07;4.06;4.07
82;1.083;27.94;4.05;4.07;4.06;4.07
84;1.081;27.94;4.05;4.07;4.06;4.07
86;1.081;27.94;4.05;4.07;4.06;4.07
88;1.08;27.94;4.05;4.07;4.05;4.07
89;1.086;27.94;4.05;4.07;4.05;4.07
91;1.083;27.94;4.05;4.07;4.05;4.07
93;1.078;27.94;4.05;4.07;4.05;4.07
95;1.076;27.94;4.05;4.07;4.06;4.07
97;1.074;27.94;4.05;4.07;4.05;4.07
99;1.074;27.94;4.05;4.07;4.05;4.07
101;1.073;27.87;4.05;4.07;4.05;4.07
103;1.073;27.87;4.05;4.07;4.05;4.07
104;1.069;27.87;4.05;4.07;4.05;4.07
106;1.074;27.87;4.05;4.07;4.05;4.06
108;1.073;27.87;4.05;4.07;4.05;4.06
110;1.071;27.87;4.05;4.07;4.05;4.06
112;1.071;27.87;4.04;4.06;4.05;4.06
114;1.071;27.87;4.04;4.06;4.05;4.06
116;1.069;27.87;4.04;4.06;4.05;4.06
117;1.068;27.87;4.04;4.06;4.05;4.06
119;1.069;27.87;4.04;4.06;4.05;4.06
121;1.071;27.81;4.04;4.06;4.05;4.07
123;1.069;27.81;4.04;4.06;4.05;4.06
125;1.068;27.81;4.04;4.06;4.05;4.06
127;1.069;27.81;4.04;4.06;4.05;4.06
129;1.062;27.81;4.04;4.06;4.05;4.06
131;1.071;27.81;4.04;4.06;4.05;4.06
132;1.071;27.81;4.04;4.06;4.05;4.06
134;1.068;27.81;4.04;4.06;4.05;4.06
136;1.068;27.81;4.04;4.06;4.05;4.06
138;1.068;27.81;4.04;4.06;4.05;4.06
140;1.071;27.81;4.04;4.06;4.05;4.05
142;1.066;27.81;4.04;4.04;4.05;4.06
