Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;0.498;24.75;4.07;4.07;4.07;4.07
1;0.5;24.75;4.07;4.06;4.06;4.07
3;0.495;24.81;4.06;4.07;4.06;4.07
5;0.5;24.81;4.07;4.07;4.06;4.07
7;0.5;24.81;4.07;4.06;4.06;4.07
9;0.5;24.87;4.07;4.06;4.06;4.07
11;0.495;24.81;4.07;4.06;4.06;4.06
13;0.501;24.81;4.06;4.06;4.06;4.06
15;0.5;24.81;4.06;4.06;4.06;4.06
16;0.498;24.81;4.06;4.06;4.06;4.06
18;0.5;24.81;4.06;4.06;4.06;4.06
20;0.501;24.81;4.06;4.06;4.06;4.06
22;0.5;24.81;4.06;4.06;4.06;4.06
24;0.498;24.81;4.06;4.06;4.06;4.06
26;0.498;24.81;4.06;4.06;4.06;4.06
28;0.503;24.81;4.06;4.06;4.06;4.06
30;0.5;24.81;4.06;4.06;4.06;4.06
31;0.501;24.81;4.06;4.06;4.06;4.06
33;0.498;24.81;4.06;4.06;4.06;4.06
35;0.5;24.81;4.06;4.06;4.06;4.06
37;0.498;24.81;4.06;4.06;4.06;4.06
39;0.497;24.81;4.06;4.06;4.06;4.06
41;0.5;24.81;4.06;4.06;4.06;4.06
43;0.5;24.81;4.06;4.06;4.06;4.06
44;0.5;24.81;4.06;4.06;4.06;4.06
46;0.5;24.81;4.06;4.06;4.06;4.06
48;0.495;24.81;4.06;4.06;4.06;4.06
50;0.498;24.75;4.06;4.06;4.06;4.06
52;0.5;24.81;4.06;4.06;4.06;4.06
54;0.498;24.75;4.06;4.06;4.06;4.06
56;0.5;24.81;4.06;4.06;4.06;4.06
58;0.5;24.75;4.06;4.06;4.06;4.06
59;0.5;24.75;4.06;4.06;4.06;4.06
61;0.5;24.75;4.06;4.06;4.06;4.06
63;0.501;24.75;4.06;4.06;4.06;4.06
65;0.5;24.75;4.06;4.06;4.06;4.06
67;0.498;24.75;4.06;4.06;4.06;4.06
69;0.498;24.75;4.06;4.06;4.06;4.06
71;0.5;24.75;4.06;4.06;4.06;4.06
73;0.501;24.75;4.06;4.06;4.06;4.06
74;0.5;24.75;4.06;4.06;4.06;4.06
76;0.497;24.75;4.06;4.06;4.06;4.06
78;0.5;24.75;4.06;4.06;4.06;4.06
80;0.498;24.75;4.06;4.06;4.06;4.06
82;0.498;24.75;4.06;4.06;4.06;4.06
84;0.497;24.75;4.06;4.06;4.06;4.06
86;0.497;24.75;4.06;4.06;4.06;4.06
88;0.501;24.75;4.06;4.06;4.06;4.06
89;0.5;24.75;4.06;4.06;4.06;4.06
91;0.5;24.75;4.06;4.06;4.06;4.06
93;0.498;24.75;4.06;4.06;4.06;4.06
95;0.498;24.75;4.06;4.06;4.06;4.06
97;0.498;24.75;4.06;4.06;4.06;4.06
99;0.497;24.75;4.06;4.06;4.06;4.06
101;0.495;24.75;4.06;4.06;4.06;4.06
103;0.501;24.75;4.06;4.06;4.06;4.06
104;0.497;24.75;4.06;4.06;4.06;4.06
106;0.5;24.75;4.06;4.06;4.06;4.06
108;0.497;24.75;4.06;4.06;4.06;4.06
110;0.495;24.75;4.06;4.06;4.06;4.06
112;0.501;24.75;4.06;4.06;4.06;4.06
114;0.498;24.75;4.06;4.06;4.06;4.06
116;0.497;24.75;4.06;4.06;4.06;4.06
117;0.497;24.75;4.06;4.06;4.06;4.06
119;0.501;24.75;4.06;4.06;4.06;4.06
121;0.497;24.75;4.06;4.06;4.06;4.06
123;0.495;24.75;4.06;4.06;4.06;4.06
125;0.497;24.75;4.06;4.06;4.06;4.06
127;0.498;24.75;4.06;4.06;4.06;4.06
129;0.497;24.75;4.06;4.06;4.06;4.06
131;0.497;24.75;4.06;4.06;4.06;4.06
132;0.498;24.69;4.06;4.06;4.06;4.06
134;0.497;24.69;4.06;4.06;4.06;4.06
136;0.497;24.75;4.06;4.06;4.06;4.06
138;0.498;24.75;4.06;4.06;4.06;4.06
140;0.498;24.75;4.06;4.06;4.06;4.06
142;0.498;24.69;4.06;4.06;4.06;4.06
144;0.5;24.69;4.06;4.06;4.06;4.06
146;0.498;24.75;4.06;4.06;4.06;4.06
147;0.498;24.69;4.06;4.06;4.06;4.06
149;0.497;24.69;4.06;4.06;4.06;4.06
151;0.498;24.75;4.06;4.06;4.06;4.05
153;0.497;24.69;4.06;4.06;4.06;4.05
155;0.497;24.75;4.06;4.06;4.06;4.06
157;0.497;24.69;4.06;4.06;4.06;4.06
159;0.495;24.69;4.06;4.06;4.06;4.06
161;0.495;24.69;4.06;4.06;4.06;4.06
162;0.498;24.69;4.06;4.06;4.06;4.06
164;0.497;24.69;4.06;4.06;4.06;4.06
166;0.495;24.69;4.06;4.06;4.06;4.05
168;0.5;24.69;4.06;4.06;4.06;4.05
170;0.495;24.69;4.06;4.05;4.06;4.05
172;0.495;24.69;4.06;4.06;4.06;4.06
174;0.495;24.69;4.06;4.06;4.06;4.06
176;0.494;24.69;4.06;4.05;4.06;4.05
177;0.497;24.69;4.06;4.06;4.05;4.05
179;0.492;24.69;4.06;4.05;4.05;4.06
181;0.495;24.69;4.06;4.06;4.05;4.06
183;0.495;24.69;4.06;4.05;4.05;4.06
185;0.498;24.69;4.06;4.05;4.05;4.05
187;0.497;24.69;4.06;4.05;4.05;4.05
189;0.497;24.69;4.06;4.05;4.05;4.05
190;0.497;24.69;4.06;4.05;4.05;4.05
192;0.495;24.69;4.05;4.06;4.05;4.05
194;0.494;24.69;4.05;4.05;4.05;4.05
196;0.498;24.69;4.05;4.05;4.05;4.05
198;0.497;24.69;4.05;4.05;4.05;4.05
200;0.497;24.69;4.05;4.05;4.05;4.05
202;0.495;24.69;4.05;4.05;4.05;4.05
204;0.494;24.69;4.05;4.05;4.05;4.05
205;0.495;24.69;4.05;4.05;4.05;4.05
207;0.495;24.69;4.05;4.05;4.05;4.05
209;0.494;24.69;4.05;4.05;4.05;4.05
211;0.494;24.69;4.05;4.05;4.05;4.05
213;0.492;24.69;4.05;4.05;4.05;4.05
215;0.494;24.69;4.05;4.05;4.05;4.05
217;0.495;24.69;4.05;4.05;4.05;4.05
219;0.495;24.69;4.05;4.05;4.05;4.05
220;0.495;24.69;4.05;4.05;4.05;4.05
222;0.495;24.69;4.05;4.05;4.05;4.05
224;0.495;24.69;4.05;4.05;4.05;4.05
226;0.495;24.69;4.05;4.05;4.05;4.05
228;0.495;24.69;4.05;4.05;4.05;4.05
230;0.495;24.69;4.05;4.05;4.05;4.05
232;0.495;24.69;4.05;4.05;4.05;4.05
234;0.491;24.69;4.05;4.05;4.05;4.05
235;0.495;24.69;4.05;4.05;4.05;4.05
237;0.494;24.69;4.05;4.05;4.05;4.05
239;0.495;24.69;4.05;4.05;4.05;4.05
241;0.495;24.69;4.05;4.05;4.05;4.05
243;0.494;24.69;4.05;4.05;4.05;4.05
245;0.497;24.69;4.05;4.05;4.05;4.05
247;0.494;24.69;4.05;4.05;4.05;4.05
249;0.495;24.69;4.05;4.05;4.05;4.05
250;0.495;24.69;4.05;4.05;4.05;4.05
252;0.494;24.69;4.05;4.05;4.05;4.05
254;0.497;24.69;4.05;4.05;4.05;4.05
256;0.495;24.62;4.05;4.05;4.05;4.05
258;0.495;24.69;4.05;4.05;4.05;4.05
260;0.495;24.69;4.05;4.05;4.05;4.05
262;0.494;24.69;4.05;4.05;4.05;4.05
264;0.492;24.69;4.05;4.05;4.05;4.05
265;0.497;24.69;4.05;4.05;4.05;4.05
267;0.492;24.69;4.05;4.05;4.05;4.05
269;0.494;24.69;4.05;4.05;4.05;4.05
271;0.495;24.62;4.05;4.05;4.05;4.05
273;0.495;24.62;4.05;4.05;4.05;4.05
275;0.495;24.69;4.05;4.05;4.05;4.05
277;0.494;24.62;4.05;4.05;4.05;4.05
278;0.492;24.69;4.05;4.05;4.05;4.05
280;0.494;24.69;4.05;4.05;4.05;4.05
282;0.495;24.62;4.05;4.05;4.05;4.05
284;0.492;24.62;4.05;4.05;4.05;4.05
286;0.495;24.69;4.05;4.05;4.05;4.05
288;0.494;24.62;4.05;4.05;4.05;4.05
290;0.492;24.62;4.05;4.05;4.05;4.05
292;0.494;24.62;4.05;4.05;4.05;4.05
293;0.492;24.62;4.05;4.05;4.05;4.05
295;0.495;24.62;4.05;4.05;4.05;4.05
297;0.492;24.62;4.05;4.05;4.05;4.05
299;0.492;24.62;4.05;4.05;4.05;4.05
301;0.495;24.62;4.05;4.05;4.05;4.05
303;0.494;24.62;4.05;4.05;4.05;4.05
305;0.495;24.62;4.05;4.05;4.05;4.05
307;0.495;24.62;4.05;4.05;4.05;4.05
308;0.495;24.62;4.05;4.05;4.05;4.05
310;0.491;24.62;4.05;4.05;4.05;4.05
312;0.494;24.62;4.05;4.05;4.05;4.04
314;0.495;24.62;4.05;4.05;4.05;4.04
316;0.494;24.62;4.05;4.05;4.05;4.04
